Time_Of_Day_Seconds,Busy%,Bzy_MHz,PkgTmp,PkgWatt,CorWatt
1787688133.927236,0.73,1332.0,46.0,7.71,0.92
1787688134.030298,0.39,1050.0,46.0,8.56,0.38
1787688134.132842,0.36,964.0,47.0,8.48,0.61
1787688134.235803,0.42,1121.0,46.0,7.76,0.51
1787688134.33838,0.66,1090.0,46.0,7.76,0.79
1787688134.441094,0.36,1153.0,46.0,8.49,0.68
1787688134.543729,0.29,996.0,45.0,7.23,0.18
1787688134.646801,0.33,1013.0,46.0,6.82,0.23
1787688134.748161,5.04,2203.0,46.0,18.92,11.14
1787688134.850093,2.79,1622.0,46.0,13.29,4.77
1787688134.952156,1.25,1627.0,46.0,10.13,2.03
1787688135.054419,1.0,1582.0,46.0,8.43,1.25
1787688135.15663,1.27,1542.0,46.0,9.29,1.51
1787688135.258847,1.31,1561.0,46.0,9.19,1.52
1787688135.360812,1.0,1561.0,46.0,9.19,1.48
1787688135.463047,0.99,1541.0,46.0,8.01,1.16
1787688135.565153,0.98,1611.0,48.0,9.07,1.37
1787688135.667557,0.92,1615.0,47.0,9.04,1.38
1787688135.76971,0.9,1668.0,46.0,9.32,1.43
1787688135.872037,1.29,1501.0,48.0,9.5,1.52
1787688135.974364,1.13,1501.0,46.0,9.22,1.38
1787688136.076749,1.11,1426.0,47.0,8.74,1.27
1787688136.178816,1.16,1559.0,46.0,9.51,1.46
1787688136.281203,1.04,1514.0,46.0,8.9,1.27
1787688136.383376,1.32,1459.0,48.0,8.54,1.24
1787688136.485317,1.83,1515.0,46.0,9.47,1.54
1787688136.587263,1.24,1481.0,46.0,9.41,1.48
1787688136.68975,1.11,1541.0,48.0,9.12,1.35
1787688136.791632,1.18,1498.0,46.0,8.57,1.29
1787688136.893943,1.17,1497.0,46.0,9.0,1.35
1787688136.996081,1.27,1468.0,46.0,9.07,1.28
1787688137.098414,1.36,1395.0,48.0,8.44,1.23
1787688137.200515,1.4,1455.0,47.0,9.5,1.52
1787688137.302805,1.08,1453.0,47.0,10.09,1.81
1787688137.405264,1.1,1534.0,46.0,10.11,1.86
1787688137.507561,1.12,1519.0,47.0,8.08,1.23
1787688137.609371,1.12,1662.0,46.0,9.82,1.61
1787688137.71149,1.12,1594.0,47.0,9.47,1.44
1787688137.813365,1.16,1499.0,46.0,7.93,1.23
1787688137.915453,1.14,1490.0,47.0,9.22,1.43
1787688138.01741,1.43,1627.0,46.0,9.28,1.5
1787688138.119726,1.29,1524.0,46.0,9.26,1.4
1787688138.221632,1.32,1443.0,48.0,9.09,1.34
1787688138.323806,1.23,1432.0,46.0,9.23,1.41
1787688138.42581,1.22,1470.0,46.0,7.92,1.08
1787688138.527966,1.23,1473.0,46.0,8.82,1.3
1787688138.629968,1.15,1452.0,46.0,8.25,1.18
1787688138.73213,1.19,1452.0,47.0,8.62,1.19
1787688138.83439,1.49,1367.0,46.0,8.48,1.22
1787688138.936715,1.18,1520.0,46.0,9.12,1.38
1787688139.038765,1.14,1477.0,46.0,9.02,1.35
1787688139.141233,1.25,1461.0,46.0,9.09,1.36
1787688139.243445,1.22,1415.0,46.0,9.21,1.37
1787688139.345706,1.42,1419.0,46.0,9.05,1.39
1787688139.447798,1.14,1442.0,46.0,9.0,1.37
1787688139.550096,1.09,1488.0,46.0,9.48,1.53
1787688139.652153,1.13,1511.0,47.0,8.97,1.42
1787688139.754444,1.09,1573.0,46.0,8.1,1.24
1787688139.856558,1.08,1492.0,46.0,7.63,1.09
1787688139.95901,1.64,1488.0,46.0,8.98,1.49
1787688140.061218,1.06,1467.0,48.0,8.67,1.29
1787688140.163494,2.38,1656.0,46.0,11.03,2.84
1787688140.266115,0.28,1136.0,46.0,8.69,0.7
1787688140.368608,1.22,1092.0,47.0,7.28,0.63
1787688140.471237,2.15,1250.0,46.0,11.34,2.86
1787688140.573916,0.35,1101.0,46.0,8.31,0.81
1787688140.676715,0.51,1257.0,47.0,8.83,0.82
1787688140.779829,0.35,965.0,46.0,8.61,0.43
1787688140.882433,0.79,1166.0,46.0,8.45,0.92
1787688140.985038,0.44,1154.0,47.0,8.84,1.16
1787688141.08777,0.26,1058.0,46.0,7.78,0.36
1787688141.190728,0.91,1049.0,46.0,7.39,0.6
1787688141.293569,0.31,990.0,48.0,8.44,0.46
1787688141.396497,0.42,1007.0,47.0,8.42,0.68
1787688141.499251,0.3,1055.0,47.0,8.66,0.65
1787688141.602349,0.36,988.0,47.0,8.34,0.47
1787688141.705184,0.33,933.0,47.0,8.43,0.19
1787688141.808272,0.29,971.0,46.0,7.71,0.22
1787688141.910896,0.72,988.0,47.0,7.11,0.49
1787688142.013727,0.31,1114.0,46.0,7.22,0.74
1787688142.116121,0.85,996.0,47.0,9.22,0.88
1787688142.219171,0.3,1005.0,47.0,7.4,0.56
1787688142.321989,0.27,939.0,46.0,7.22,0.39
1787688142.425109,0.45,913.0,45.0,6.52,0.37
1787688142.527994,0.36,938.0,46.0,6.4,0.36
1787688142.631078,0.44,951.0,46.0,6.83,0.53
1787688142.733874,0.35,933.0,46.0,5.37,0.22
1787688142.836924,0.31,917.0,46.0,6.79,0.27
1787688142.939802,0.38,889.0,46.0,5.87,0.22
1787688143.042943,0.39,938.0,46.0,7.74,0.24
1787688143.145767,0.9,937.0,46.0,7.94,0.46
1787688143.248756,0.36,975.0,48.0,7.64,0.62
1787688143.351479,0.28,970.0,46.0,7.24,0.42
1787688143.454416,0.39,1008.0,45.0,5.5,0.54
1787688143.557128,0.33,1030.0,48.0,9.32,0.8
1787688143.66028,0.34,956.0,46.0,8.31,0.46
1787688143.763182,0.33,876.0,46.0,8.59,0.3
1787688143.866026,0.99,1444.0,46.0,9.04,1.27
1787688143.968704,0.59,1253.0,46.0,8.23,0.98
1787688144.071585,0.32,1071.0,46.0,7.39,0.42
1787688144.174152,0.86,982.0,46.0,7.3,0.81
1787688144.27724,0.34,1100.0,46.0,6.25,0.35
1787688144.380205,0.35,980.0,45.0,6.93,0.2
1787688144.483301,0.47,946.0,46.0,6.65,0.51
1787688144.586095,0.37,947.0,45.0,7.48,0.47
1787688144.689381,0.31,1028.0,46.0,8.71,0.69
1787688144.792406,0.4,866.0,46.0,8.38,0.22
1787688144.895668,0.34,842.0,46.0,7.45,0.19
1787688144.998632,0.36,892.0,45.0,6.23,0.26
1787688145.10409,0.5,913.0,46.0,5.93,0.19
1787688145.207102,0.7,934.0,46.0,8.45,0.86
1787688145.310357,0.38,906.0,48.0,8.39,0.27
1787688145.413029,0.42,972.0,46.0,8.52,0.72
1787688145.516367,0.32,949.0,46.0,8.53,0.53
1787688145.619394,0.41,906.0,46.0,8.43,0.55
1787688145.722672,0.34,854.0,46.0,8.28,0.2
1787688145.825782,0.35,838.0,46.0,8.44,0.17
1787688145.929089,0.72,959.0,46.0,8.74,0.54
1787688146.032054,0.36,902.0,46.0,8.33,0.49
1787688146.134837,1.01,1007.0,46.0,8.54,0.77
1787688146.237886,0.32,1113.0,46.0,7.45,0.33
1787688146.340944,0.51,915.0,45.0,7.16,0.58
1787688146.443668,0.4,991.0,45.0,6.81,0.64
1787688146.546854,0.37,1004.0,46.0,6.76,0.39
1787688146.649716,0.31,926.0,46.0,6.74,0.29
1787688146.752968,0.33,910.0,46.0,6.17,0.15
1787688146.855689,0.37,935.0,46.0,4.86,0.38
1787688146.958535,0.36,947.0,45.0,8.7,0.54
1787688147.061457,0.33,1081.0,46.0,5.51,0.37
1787688147.164278,0.94,1001.0,45.0,7.81,0.76
1787688147.266951,0.4,1096.0,45.0,6.84,0.44
1787688147.369855,0.33,1033.0,46.0,6.6,0.46
1787688147.472468,0.32,986.0,46.0,6.25,0.52
1787688147.57549,0.36,1012.0,46.0,5.25,0.33
1787688147.678192,0.34,1022.0,45.0,9.27,0.75
1787688147.781097,0.36,962.0,46.0,6.82,0.23
1787688147.884002,0.35,932.0,46.0,6.3,0.19
1787688147.987075,0.64,1062.0,45.0,8.32,0.58
1787688148.089737,0.3,989.0,45.0,7.02,0.28
1787688148.192612,0.83,1104.0,45.0,6.37,0.8
1787688148.295413,0.3,1127.0,46.0,9.26,0.64
1787688148.398442,0.49,955.0,46.0,8.04,0.57
1787688148.500938,0.4,1059.0,46.0,5.32,0.55
1787688148.603727,0.37,1116.0,46.0,8.98,0.81
1787688148.706337,0.29,1079.0,46.0,6.12,0.35
1787688148.809399,0.43,1050.0,46.0,5.84,0.25
1787688148.912383,0.37,991.0,45.0,9.0,0.59
1787688149.015373,0.41,969.0,45.0,6.3,0.22
1787688149.117913,0.61,990.0,46.0,8.38,0.65
1787688149.220813,0.76,1176.0,46.0,8.66,0.99
1787688149.323418,0.36,1054.0,46.0,8.54,0.49
1787688149.426437,0.33,1074.0,46.0,8.17,0.86
1787688149.529347,0.34,981.0,46.0,8.66,0.53
1787688149.632343,0.37,1025.0,48.0,8.32,0.43
1787688149.73526,0.31,988.0,45.0,8.28,0.22
1787688149.838176,0.46,950.0,46.0,8.3,0.47
1787688149.940733,0.64,1110.0,46.0,7.91,0.55
1787688150.043529,0.35,1110.0,46.0,6.66,0.62
1787688150.145868,1.08,1051.0,46.0,9.17,1.25
1787688150.248429,0.32,1207.0,46.0,7.31,0.8
1787688150.351165,0.28,1123.0,46.0,7.03,0.42
1787688150.453966,0.5,1014.0,46.0,5.86,0.46
1787688150.556582,0.31,1080.0,45.0,7.33,0.61
1787688150.660035,0.38,1062.0,46.0,6.38,0.37
1787688150.763033,0.34,974.0,45.0,6.54,0.21
1787688150.865931,0.36,979.0,46.0,7.89,0.79
1787688150.968645,0.33,1032.0,46.0,8.42,0.83
1787688151.071856,0.34,955.0,46.0,8.67,0.54
1787688151.174337,0.9,1076.0,48.0,8.55,0.89
1787688151.276827,0.95,1354.0,46.0,9.95,1.65
1787688151.379421,0.31,1149.0,46.0,6.83,0.65
1787688151.482612,0.36,1051.0,45.0,8.48,0.63
1787688151.585688,0.35,887.0,46.0,8.33,0.3
1787688151.688985,0.4,820.0,45.0,6.76,0.24
1787688151.792028,0.44,876.0,46.0,8.29,0.32
1787688151.895026,0.68,1010.0,46.0,7.27,0.58
1787688151.997833,0.28,1072.0,45.0,6.73,0.34
1787688152.100918,0.34,1011.0,46.0,8.19,0.52
1787688152.203821,0.89,991.0,46.0,8.65,0.52
1787688152.306944,0.28,954.0,45.0,8.42,0.55
1787688152.409807,0.39,930.0,45.0,6.28,0.23
1787688152.512902,0.43,925.0,46.0,6.72,0.34
1787688152.615601,0.34,971.0,46.0,5.72,0.51
1787688152.71882,0.33,997.0,46.0,9.52,0.6
1787688152.821828,0.34,907.0,46.0,5.94,0.15
1787688152.925534,0.37,865.0,46.0,8.65,0.23
1787688153.028432,0.92,940.0,45.0,9.78,1.46
1787688153.130781,2.05,1181.0,46.0,9.75,1.42
1787688153.233458,0.84,1267.0,45.0,9.42,1.37
1787688153.336306,0.33,1123.0,45.0,6.55,0.6
1787688153.438892,0.32,1126.0,45.0,8.87,0.98
1787688153.541753,0.35,1040.0,45.0,7.07,0.58
1787688153.644442,0.3,1051.0,45.0,5.86,0.47
1787688153.747597,0.31,1033.0,45.0,6.87,0.21
1787688153.850543,0.39,948.0,45.0,6.36,0.45
1787688153.953473,0.65,1016.0,45.0,7.51,0.68
1787688154.05639,0.42,1037.0,45.0,8.63,0.71
1787688154.159122,0.85,1061.0,45.0,6.93,0.73
1787688154.262175,0.27,1092.0,46.0,8.77,0.53
1787688154.365422,0.35,939.0,46.0,6.5,0.28
1787688154.468264,0.35,929.0,46.0,6.06,0.17
1787688154.571171,0.35,991.0,46.0,6.91,0.62
1787688154.674085,0.29,994.0,46.0,6.21,0.2
1787688154.77738,0.45,935.0,45.0,6.45,0.29
1787688154.880366,0.35,933.0,45.0,6.6,0.43
1787688154.98369,0.4,924.0,46.0,6.55,0.38
1787688155.086721,0.41,940.0,45.0,6.48,0.27
1787688155.189587,0.9,955.0,45.0,8.46,0.64
1787688155.292088,0.33,1021.0,46.0,7.36,0.56
1787688155.394985,0.34,1122.0,46.0,8.52,0.87
1787688155.497573,0.41,1087.0,45.0,6.29,0.6
1787688155.600506,0.3,1083.0,45.0,7.05,0.45
1787688155.703353,0.4,984.0,46.0,8.56,0.51
1787688155.806679,0.4,896.0,46.0,8.35,0.29
1787688155.909438,0.45,890.0,46.0,8.42,0.32
1787688156.012687,0.38,951.0,46.0,7.53,0.56
1787688156.115591,0.43,929.0,46.0,8.38,0.29
1787688156.218707,0.82,1039.0,45.0,8.73,0.79
1787688156.321601,0.41,980.0,46.0,8.11,0.59
1787688156.424679,0.4,1036.0,46.0,5.59,0.5
1787688156.527411,0.44,959.0,46.0,7.56,0.5
1787688156.630551,0.3,970.0,45.0,6.99,0.49
1787688156.733596,0.35,871.0,45.0,8.32,0.31
1787688156.836834,0.37,829.0,46.0,6.49,0.32
1787688156.939593,0.37,892.0,45.0,8.45,0.24
1787688157.042543,0.37,957.0,45.0,6.39,0.27
1787688157.145171,0.84,938.0,45.0,6.8,0.49
1787688157.247979,0.32,1077.0,46.0,6.86,0.51
1787688157.350452,0.32,1045.0,45.0,8.35,0.55
1787688157.453531,1.95,1256.0,45.0,9.04,1.18
1787688157.55577,0.8,1430.0,46.0,9.28,1.5
1787688157.661433,0.52,1195.0,46.0,8.11,0.56
1787688157.764098,0.4,1063.0,45.0,8.87,0.44
1787688157.866901,0.58,1056.0,45.0,8.4,0.31
1787688157.969439,0.49,1096.0,45.0,8.42,0.44
1787688158.071723,1.22,1412.0,45.0,9.97,1.54
1787688158.174036,0.8,1308.0,46.0,7.95,1.0
1787688158.276465,0.28,1177.0,46.0,6.5,0.37
1787688158.378968,0.38,1048.0,45.0,8.23,0.51
1787688158.481865,0.42,1013.0,45.0,6.41,0.35
1787688158.584444,0.32,971.0,45.0,6.43,0.47
1787688158.687637,0.44,986.0,46.0,6.95,0.35
1787688158.790364,0.32,933.0,45.0,6.26,0.24
1787688158.893559,0.35,942.0,45.0,6.56,0.25
1787688158.996465,0.36,948.0,46.0,8.46,0.5
1787688159.099346,0.42,914.0,45.0,8.43,0.27
1787688159.201376,0.85,1149.0,45.0,9.07,1.26
1787688159.30453,0.25,1093.0,45.0,8.29,0.55
1787688159.407223,0.34,1002.0,46.0,7.52,0.57
1787688159.510083,0.37,1050.0,46.0,7.58,0.55
1787688159.612726,0.32,1042.0,45.0,8.04,0.68
1787688159.715953,0.29,1011.0,45.0,6.95,0.32
1787688159.818677,0.91,954.0,46.0,8.2,0.37
1787688159.921443,0.55,1069.0,45.0,8.83,0.7
1787688160.024374,0.31,1023.0,45.0,8.31,0.4
1787688160.127135,0.55,1003.0,48.0,8.55,0.51
1787688160.229847,0.64,1051.0,46.0,7.27,0.58
1787688160.332782,0.32,975.0,45.0,6.84,0.25
1787688160.435334,0.44,939.0,45.0,7.13,0.42
1787688160.538156,0.4,1039.0,46.0,8.44,0.52
1787688160.640568,0.35,1069.0,46.0,7.27,0.79
1787688160.743436,0.24,1144.0,46.0,6.27,0.35
1787688160.846081,0.33,1034.0,45.0,8.03,0.53
1787688160.949292,0.37,995.0,45.0,7.7,0.56
1787688161.051982,0.42,951.0,45.0,7.2,0.43
1787688161.15475,0.81,1019.0,45.0,8.45,0.8
1787688161.257664,0.24,1094.0,46.0,6.39,0.31
1787688161.360359,0.38,1017.0,45.0,6.47,0.34
1787688161.463086,0.3,1080.0,45.0,5.91,0.54
1787688161.565534,20.75,3439.0,57.0,33.96,25.07
1787688161.666056,99.77,3741.0,60.0,97.98,88.89
1787688161.767782,15.08,4066.0,65.0,42.46,33.68
1787688161.869511,5.12,4817.0,65.0,39.42,30.8
1787688161.972047,5.1,4831.0,68.0,39.71,31.23
1787688162.073465,4.85,4898.0,66.0,39.54,30.82
1787688162.175829,4.93,4864.0,59.0,37.33,28.83
1787688162.277573,4.86,4889.0,68.0,39.58,30.9
1787688162.379958,5.0,4876.0,62.0,39.52,30.87
1787688162.481777,4.87,4904.0,65.0,38.12,29.22
1787688162.582392,16.58,4007.0,62.0,46.5,37.83
1787688162.682881,99.77,3722.0,63.0,95.86,86.56
1787688162.784906,18.01,3994.0,69.0,47.43,39.02
1787688162.886677,4.81,4914.0,67.0,39.77,31.1
1787688162.989092,4.79,4927.0,58.0,39.01,30.47
1787688163.090234,5.01,4880.0,55.0,34.22,25.01
1787688163.191848,5.02,4752.0,61.0,39.83,31.02
1787688163.293634,3.76,4661.0,49.0,28.81,20.36
1787688163.395399,4.74,4910.0,63.0,35.44,26.98
1787688163.497037,4.03,4883.0,63.0,33.47,25.01
1787688163.598832,3.78,4680.0,53.0,30.56,21.99
1787688163.700363,4.68,4970.0,64.0,35.64,27.18
1787688163.801941,4.06,4791.0,64.0,33.64,25.08
1787688163.903699,4.87,4802.0,63.0,36.71,28.08
1787688164.005557,4.68,4956.0,64.0,35.93,27.38
1787688164.106993,5.76,4855.0,66.0,41.34,32.73
1787688164.208627,6.6,4761.0,58.0,49.02,39.8
1787688164.311,4.96,4923.0,55.0,36.66,26.97
1787688164.411932,7.32,4329.0,53.0,40.23,31.27
1787688164.512819,28.67,3637.0,52.0,55.41,46.43
1787688164.614504,8.62,2684.0,50.0,18.34,9.84
1787688164.716454,1.21,1660.0,49.0,10.17,2.0
1787688164.818416,6.92,2239.0,49.0,14.42,5.88
1787688164.924186,1.54,1792.0,48.0,9.23,1.34
1787688165.026257,6.51,2256.0,48.0,14.96,6.01
1787688165.12798,7.24,2292.0,48.0,13.8,5.29
1787688165.230122,1.25,1537.0,48.0,9.83,1.46
1787688165.332082,6.4,2915.0,48.0,15.69,7.23
1787688165.436321,3.61,1678.0,47.0,10.17,1.87
1787688165.538428,4.58,2667.0,48.0,14.35,5.78
1787688165.640436,3.53,1933.0,48.0,11.25,2.79
1787688165.742621,6.34,2873.0,48.0,15.62,7.22
1787688165.844146,6.34,2921.0,48.0,15.86,7.46
1787688165.946228,1.48,1613.0,48.0,10.4,2.22
1787688166.048615,7.0,2246.0,48.0,13.6,5.36
1787688166.151851,6.48,2083.0,48.0,10.7,2.65
1787688166.254149,1.72,2628.0,47.0,12.49,4.44
1787688166.356136,6.89,2435.0,48.0,14.42,5.81
1787688166.46023,2.94,1677.0,47.0,9.43,1.66
1787688166.562042,5.16,2464.0,48.0,13.99,5.41
1787688166.66429,6.51,2906.0,48.0,15.4,7.23
1787688166.766387,1.11,1556.0,48.0,9.79,1.52
1787688166.868291,8.65,2685.0,48.0,17.61,8.98
1787688166.970415,1.18,1584.0,46.0,10.31,2.04
1787688167.072441,7.45,1964.0,48.0,13.46,5.0
1787688167.175036,6.76,2247.0,53.0,11.27,3.19
1787688167.277007,1.2,2298.0,47.0,13.73,5.2
1787688167.378883,7.04,2298.0,48.0,14.36,5.98
1787688167.482134,2.13,1726.0,47.0,9.39,1.62
1787688167.584302,5.72,2452.0,48.0,14.15,5.7
1787688167.688289,7.39,2003.0,48.0,11.24,3.08
1787688167.790158,1.37,2011.0,48.0,11.55,2.98
1787688167.892394,7.1,2374.0,48.0,14.25,5.8
1787688167.994299,1.7,1709.0,47.0,10.26,1.79
1787688168.096073,8.42,2681.0,48.0,16.95,8.45
1787688168.198003,1.13,1610.0,48.0,9.73,1.44
1787688168.300295,7.04,2267.0,48.0,13.83,5.34
1787688168.401736,6.8,2964.0,49.0,15.93,7.5
1787688168.503643,1.24,1571.0,47.0,10.2,1.85
1787688168.605723,7.01,2397.0,48.0,13.44,5.0
1787688168.709364,3.44,2367.0,50.0,10.68,2.33
1787688168.811233,4.28,3243.0,47.0,16.13,7.44
1787688168.91334,7.05,2330.0,48.0,13.88,5.4
1787688169.016961,2.26,1685.0,46.0,9.65,1.42
1787688169.119063,6.03,2403.0,48.0,14.69,6.07
1787688169.220762,3.19,1939.0,47.0,11.21,2.76
1787688169.322918,6.73,2943.0,47.0,16.34,7.88
1787688169.424587,7.56,2204.0,46.0,13.2,4.67
1787688169.526523,1.23,1635.0,46.0,10.45,2.06
1787688169.627943,9.4,2088.0,48.0,15.03,6.46
1787688169.729399,33.14,2614.0,52.0,35.67,26.9
1787688169.830133,31.51,2872.0,52.0,38.66,29.85
1787688169.930917,32.03,3323.0,52.0,49.18,40.28
1787688170.031734,28.49,3357.0,51.0,48.22,39.33
1787688170.132618,33.83,3302.0,51.0,50.17,41.38
1787688170.233479,34.26,2782.0,52.0,36.52,27.69
1787688170.334439,28.31,2797.0,51.0,36.76,27.94
1787688170.43507,32.2,3046.0,50.0,42.33,33.45
1787688170.536342,32.0,3296.0,53.0,49.11,40.22
1787688170.636933,35.44,3354.0,54.0,53.05,44.11
1787688170.737634,30.78,2469.0,54.0,31.25,22.39
1787688170.840552,33.17,3391.0,53.0,51.78,43.14
1787688170.941271,32.6,3463.0,53.0,54.99,45.88
1787688171.041866,35.25,3106.0,53.0,47.06,38.25
1787688171.142593,35.07,3456.0,55.0,54.48,45.53
1787688171.243727,32.49,3480.0,53.0,53.16,44.37
1787688171.344569,31.44,3381.0,52.0,51.02,42.05
1787688171.446287,1.29,1777.0,49.0,11.58,3.27
1787688171.547171,30.87,2835.0,53.0,39.03,30.16
1787688171.648579,12.03,2892.0,51.0,24.03,15.72
1787688171.749341,36.3,2977.0,54.0,44.08,35.14
1787688171.852078,36.02,3210.0,53.0,49.35,40.58
1787688171.952861,32.08,3572.0,54.0,56.94,47.85
1787688172.053421,34.96,3344.0,54.0,52.87,44.0
1787688172.154094,35.68,3419.0,55.0,54.54,45.63
1787688172.255759,32.7,3307.0,53.0,48.79,40.08
1787688172.35638,33.21,3421.0,58.0,54.48,45.46
1787688172.456921,35.2,3340.0,58.0,53.08,44.16
1787688172.557532,35.76,3399.0,55.0,53.97,45.12
1787688172.659118,32.84,3517.0,54.0,55.53,46.67
1787688172.759992,34.21,3164.0,53.0,48.08,39.07
1787688172.862734,35.24,3419.0,54.0,52.44,43.75
1787688172.963449,32.18,3606.0,55.0,58.88,49.72
1787688173.064003,34.78,3353.0,53.0,51.68,42.83
1787688173.164573,36.14,3358.0,55.0,53.08,44.09
1787688173.268279,34.16,3528.0,58.0,54.06,45.36
1787688173.368954,33.05,3626.0,58.0,59.74,50.48
1787688173.469638,34.99,3291.0,58.0,52.07,43.2
1787688173.570388,35.21,3213.0,55.0,49.95,41.0
1787688173.671344,34.19,3405.0,54.0,54.78,45.76
1787688173.772157,32.23,3415.0,56.0,53.83,44.86
1787688173.872614,35.42,3200.0,57.0,50.63,41.72
1787688173.973186,32.3,3630.0,57.0,58.48,49.42
1787688174.073645,35.08,3391.0,59.0,53.05,44.18
1787688174.174319,34.52,3209.0,55.0,49.16,40.21
1787688174.275149,35.45,3379.0,54.0,53.81,44.8
1787688174.375775,31.41,3376.0,55.0,52.23,43.33
1787688174.47617,35.57,3184.0,54.0,50.44,41.43
1787688174.576861,35.76,3319.0,55.0,52.47,43.6
1787688174.678648,33.12,3527.0,55.0,55.21,46.29
1787688174.779242,33.04,3469.0,59.0,55.32,46.21
1787688174.879828,35.35,3359.0,57.0,53.16,44.26
1787688174.980683,34.43,3173.0,55.0,48.8,39.85
1787688175.081445,30.18,3517.0,57.0,54.12,45.1
1787688175.182082,34.14,3431.0,59.0,54.22,45.2
1787688175.283985,32.85,3282.0,55.0,49.39,40.5
1787688175.384683,34.07,3287.0,54.0,51.71,42.72
1787688175.485283,34.62,3054.0,58.0,45.22,36.26
1787688175.585947,36.15,3280.0,58.0,51.9,42.92
1787688175.686437,30.8,3538.0,59.0,54.86,45.91
1787688175.7871,35.59,3351.0,58.0,53.75,44.75
1787688175.887681,35.09,3283.0,58.0,51.41,42.51
1787688175.988294,34.27,3473.0,57.0,54.08,45.05
1787688176.088882,30.74,3308.0,55.0,49.21,40.35
1787688176.189435,34.21,3311.0,58.0,51.78,42.79
1787688176.289969,33.27,3498.0,55.0,55.54,46.51
1787688176.39066,33.46,3393.0,59.0,52.5,43.58
1787688176.491259,35.37,3254.0,58.0,51.14,42.14
1787688176.591954,34.56,3371.0,57.0,53.69,44.69
1787688176.694745,32.48,3598.0,60.0,56.97,48.18
1787688176.795328,34.43,3243.0,58.0,51.9,42.71
1787688176.895784,35.58,3341.0,57.0,52.34,43.42
1787688176.99649,35.45,3336.0,59.0,53.44,44.41
1787688177.097244,31.25,3566.0,58.0,55.23,46.24
1787688177.197873,35.66,3320.0,59.0,53.36,44.34
1787688177.298405,35.54,3297.0,58.0,51.72,42.79
1787688177.3992,30.21,3345.0,58.0,50.98,41.97
1787688177.499873,34.12,3546.0,58.0,54.26,45.31
1787688177.60052,35.72,3392.0,58.0,54.43,45.39
1787688177.701749,31.64,3541.0,58.0,55.74,46.74
1787688177.802429,34.44,3338.0,57.0,53.7,44.65
1787688177.9033,34.08,3220.0,54.0,47.71,38.73
1787688178.003937,35.11,3328.0,58.0,51.71,42.68
1787688178.104372,32.45,3614.0,59.0,57.68,48.7
1787688178.205113,35.11,3235.0,57.0,49.79,40.87
1787688178.305521,35.81,3362.0,57.0,54.69,45.63
1787688178.407253,34.62,3364.0,58.0,53.56,44.59
1787688178.507816,31.0,3546.0,59.0,55.25,46.18
1787688178.608494,34.79,3417.0,58.0,53.22,44.17
1787688178.709388,32.81,3448.0,58.0,53.27,44.32
1787688178.810003,33.85,3381.0,59.0,54.23,45.07
1787688178.910582,34.64,3469.0,58.0,54.4,45.4
1787688179.011183,35.26,3499.0,58.0,56.01,46.9
1787688179.113115,12.83,3499.0,53.0,30.07,21.44
1787688179.214098,14.4,2309.0,55.0,18.56,9.9
1787688179.316016,21.76,3536.0,52.0,43.06,34.34
1787688179.416802,24.0,1987.0,53.0,19.91,11.13
1787688179.517294,32.45,3492.0,55.0,54.87,45.81
1787688179.618073,34.46,3267.0,58.0,51.05,42.06
1787688179.719626,32.78,3445.0,55.0,53.01,44.12
1787688179.82087,33.08,3427.0,55.0,54.61,45.57
1787688179.921588,35.21,3361.0,55.0,53.85,44.79
1787688180.022258,36.56,3390.0,58.0,54.75,45.69
1787688180.123205,31.72,3569.0,58.0,55.84,46.8
1787688180.223842,36.23,3298.0,58.0,52.61,43.55
1787688180.324375,35.03,3344.0,58.0,51.77,42.81
1787688180.424984,34.68,3423.0,60.0,54.07,44.98
1787688180.525476,31.75,3602.0,59.0,56.57,47.6
1787688180.626255,35.06,3414.0,58.0,53.79,44.71
1787688180.726774,35.08,3463.0,58.0,54.44,45.36
1787688180.827672,31.1,3593.0,58.0,56.39,47.37
1787688180.928322,34.99,3329.0,59.0,53.06,43.96
1787688181.028961,35.67,3305.0,59.0,51.49,42.42
1787688181.131792,29.23,3552.0,60.0,53.89,44.95
1787688181.232466,35.54,3424.0,57.0,56.7,47.43
1787688181.333098,36.18,3246.0,59.0,52.25,43.16
1787688181.434369,35.28,3361.0,59.0,52.85,43.8
1787688181.53491,33.49,3539.0,59.0,57.62,48.52
1787688181.635559,35.89,3350.0,60.0,52.85,43.85
1787688181.736114,36.11,3316.0,58.0,53.3,44.31
1787688181.839562,33.1,3517.0,58.0,55.29,46.38
1787688181.940119,35.92,3318.0,60.0,54.07,44.83
1787688182.041276,34.9,3466.0,59.0,54.49,45.45
1787688182.141797,32.25,3416.0,59.0,54.18,45.07
1787688182.242345,36.18,3308.0,58.0,52.18,43.19
1787688182.342811,35.95,3357.0,59.0,53.44,44.45
1787688182.444527,33.43,3555.0,58.0,56.45,47.46
1787688182.54502,35.3,3422.0,59.0,55.55,46.37
1787688182.645583,36.5,3246.0,58.0,51.42,42.46
1787688182.747411,36.15,3256.0,58.0,51.07,42.06
1787688182.848578,33.03,3499.0,59.0,56.31,47.18
1787688182.949013,36.13,3243.0,58.0,52.18,43.08
1787688183.049572,36.71,3268.0,58.0,51.55,42.56
1787688183.150302,32.73,3586.0,59.0,57.27,48.15
1787688183.250903,35.45,3309.0,58.0,52.92,43.75
