passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1007,30,0.10936630000000001,0.1053215,0.12577594999999997,0.13267713333333334,0.1273555,0.15493205,0.004006288,7488.228504790469
1008,30,0.10949916666666666,0.106474,0.12551374999999998,0.13316779999999998,0.12858750000000002,0.15427054999999998,0.004017562,7467.215191700838
1009,30,0.10813289999999999,0.1054025,0.12177749999999997,0.1310131333333333,0.127188,0.15019714999999995,0.003952532,7590.0713770312295
1010,30,0.11231123333333333,0.1093945,0.12716469999999996,0.13601116666666666,0.131648,0.15714474999999994,0.004103044,7311.644720358836
1011,30,0.11043399999999999,0.1062565,0.12927869999999997,0.13412743333333335,0.12867299999999998,0.15780929999999999,0.004046451,7413.904184185104
1012,30,0.10984373333333332,0.104336,0.12641769999999997,0.13331863333333333,0.1264605,0.15530959999999996,0.004021934,7459.098035920033
1013,30,0.1093203,0.106157,0.12748544999999997,0.13264703333333333,0.12787949999999998,0.15735844999999996,0.004001549,7497.09674928384
1014,30,0.10786176666666666,0.1052145,0.12901344999999995,0.13080043333333333,0.1267035,0.16036214999999993,0.003946143,7602.3600766621985
1015,30,0.11061019999999999,0.1068405,0.12710374999999996,0.13427233333333338,0.12940849999999998,0.15729994999999994,0.004051009,7405.562416671994
1016,30,0.11082739999999998,0.106066,0.12823055,0.13391276666666665,0.128274,0.15562499999999999,0.004039262,7427.0993067545505
1017,30,0.10964316666666667,0.10549700000000001,0.12631805,0.13316283333333334,0.12823600000000002,0.15579424999999997,0.004017322,7467.6612927716515
1018,30,0.11112576666666665,0.10885249999999999,0.13169165,0.13428873333333335,0.131201,0.16103084999999998,0.004051177,7405.255312221608
1019,30,0.10913343333333335,0.106002,0.12545079999999997,0.13264656666666666,0.127913,0.15602044999999995,0.004001764,7496.693957964539
1020,30,0.10964223333333331,0.106301,0.12496664999999997,0.13297816666666668,0.128798,0.15482679999999996,0.004011856,7477.83569500002
1021,30,0.10928316666666665,0.1047375,0.12495274999999997,0.1325557,0.1260945,0.15438334999999995,0.003999242,7501.421519377922
1022,30,0.10908863333333334,0.10518949999999999,0.12529819999999997,0.13253946666666666,0.126765,0.15349019999999997,0.003998702,7502.434540008233
1023,30,0.10846539999999999,0.10475300000000001,0.1257528,0.13185383333333334,0.1265845,0.15466799999999997,0.003977959,7541.555858167468
1024,30,0.11060663333333332,0.1056165,0.13174569999999997,0.13405336666666667,0.127887,0.16034349999999994,0.004047503,7411.977211628997
1025,30,0.11174903333333333,0.109602,0.12485079999999997,0.13613709999999998,0.1324125,0.1585507,0.004106979,7304.639249433708
1026,30,0.11867803333333334,0.11824699999999999,0.1356197,0.14351163333333333,0.1433315,0.1634682,0.004329163,6929.746004019716
1027,30,0.11009669999999999,0.106421,0.12949694999999997,0.13350840000000003,0.12890200000000002,0.15746754999999996,0.004032067,7440.352553665402
1028,30,0.1085997,0.105255,0.12353379999999996,0.13201496666666668,0.1276675,0.15285624999999997,0.003983251,7531.536425899347
1029,30,0.10809393333333331,0.10511899999999999,0.12401679999999998,0.13183906666666667,0.1262915,0.16292949999999998,0.003977417,7542.583541026753
1030,30,0.10920366666666666,0.1052005,0.12549554999999996,0.1328063,0.126994,0.15512964999999998,0.004006573,7487.695843804668
1031,30,0.11461326666666664,0.11110249999999999,0.13434414999999994,0.13926326666666664,0.13494499999999998,0.16681869999999993,0.004201833,7139.7411558241365
1032,30,0.11086863333333334,0.105474,0.12951404999999996,0.13481533333333334,0.1283475,0.16026114999999994,0.004068066,7374.511622967768
1033,30,0.10948653333333333,0.105838,0.12602909999999998,0.1331238,0.128388,0.15472014999999997,0.004017393,7467.529315653211
1034,30,0.10932216666666668,0.10548750000000001,0.12498549999999997,0.1326332,0.1280945,0.15475959999999994,0.004003146,7494.105885720881
1035,30,0.11020136666666666,0.1078175,0.12569444999999999,0.13355033333333335,0.1297095,0.15533334999999995,0.004030523,7443.202780383587
1036,30,0.10922370000000002,0.106094,0.12588389999999994,0.1327382,0.1281605,0.15516664999999993,0.004006179,7488.432244290631
1037,30,0.10860916666666667,0.1050625,0.12368189999999997,0.1316018,0.12713750000000001,0.15287204999999995,0.003972369,7552.168491899922
1038,30,0.10886426666666668,0.105769,0.12492864999999999,0.13212373333333333,0.1275895,0.15275309999999998,0.003987784,7522.975166157445
1039,30,0.11112153333333333,0.10717299999999999,0.1304483,0.1350050666666667,0.129247,0.1598644,0.004074106,7363.578659956319
1040,30,0.10922116666666666,0.10632449999999999,0.12479749999999996,0.13240456666666667,0.128831,0.15386959999999997,0.003995679,7508.110636515095
