cycle,inferences,correct_unique,latency_mean_ms,latency_median_ms,latency_std_sample_ms,latency_p95_ms,latency_min_ms,latency_max_ms,cycle_duration_s,throughput_fps
363,30,29,0.1620761666666667,0.1539215,0.02108044377613646,0.2072632,0.146271,0.236699,0.007856597,3818.447096115532
364,30,29,0.16402666666666665,0.15382,0.03018200451437491,0.21398664999999997,0.144706,0.2886,0.007960258,3768.722069058566
365,30,29,0.19163863333333328,0.170955,0.049067590944204875,0.29266074999999997,0.145917,0.307534,0.008720236,3440.2738641477135
366,30,29,0.15871686666666662,0.15628150000000002,0.009939583904193663,0.17057319999999998,0.149642,0.203779,0.007614244,3939.9840614511436
367,30,29,0.16577950000000002,0.1591035,0.017338647610130264,0.2023959499999999,0.152293,0.230935,0.00810442,3701.6837725586784
368,30,29,0.16928953333333333,0.1626535,0.019615816125195286,0.21198229999999987,0.153894,0.236523,0.008155219,3678.6259204075327
369,30,29,0.16224296666666668,0.159182,0.011040788835146646,0.17722369999999998,0.151851,0.211444,0.007032165,4266.111503356363
370,30,29,0.1760847,0.17238900000000001,0.013025145434756254,0.20412114999999995,0.161422,0.215649,0.00724365,4141.558468451678
371,30,29,0.18709763333333335,0.1720025,0.04009567435993765,0.288989,0.154181,0.308661,0.008478271,3538.4573104587007
372,30,29,0.17498386666666665,0.16378150000000002,0.034261184556623095,0.22005509999999998,0.152806,0.328342,0.00798363,3757.6891714671146
373,30,29,0.16157706666666666,0.1600725,0.00877776601039999,0.17173945,0.152353,0.198258,0.007249784,4138.054319963188
374,30,29,0.16291873333333337,0.1585025,0.012966583611234168,0.18114665,0.151232,0.217564,0.007550589,3973.199971551888
375,30,29,0.1881616666666667,0.167621,0.05325608005071173,0.31689209999999995,0.149269,0.334532,0.008263374,3630.4783009942425
376,30,29,0.15622260000000002,0.15126650000000003,0.015155809928641342,0.18608094999999997,0.14398,0.213671,0.007650517,3921.303619088749
377,30,29,0.15311323333333335,0.150894,0.008665828279585534,0.16394545,0.145314,0.190253,0.007626009,3933.905664155392
378,30,29,0.17162683333333334,0.171446,0.009384215044730547,0.18269415,0.159056,0.205907,0.008051603,3725.966121280446
379,30,29,0.15868953333333335,0.1531925,0.019526916358308288,0.18949304999999997,0.144931,0.241513,0.00772441,3883.791771798752
380,30,29,0.15330853333333336,0.14957900000000002,0.012475476395390839,0.17445185,0.143217,0.202851,0.007467007,4017.674015840617
381,30,29,0.18763653333333336,0.160523,0.06403271868981665,0.2932265,0.142973,0.429044,0.0090493,3315.1735493353076
382,30,29,0.20072856666666666,0.199975,0.03810932258347378,0.23574525000000002,0.153375,0.338315,0.008695705,3449.979041377324
383,30,29,0.23490903333333335,0.2333305,0.03549925120383996,0.3116190999999999,0.177517,0.33559,0.009313969,3220.9684185120223
384,30,29,0.15972076666666668,0.149998,0.02061293975367186,0.19516869999999997,0.145337,0.241294,0.00779982,3846.2426055985907
385,30,29,0.1550133,0.1500625,0.015365002656395298,0.17332979999999995,0.144484,0.225035,0.0075972,3948.8232506713
386,30,29,0.15600770000000003,0.151911,0.01229886214291163,0.17863534999999997,0.145597,0.201993,0.007673109,3909.7580915376025
387,30,29,0.15762700000000002,0.1518875,0.019319157220855622,0.18181529999999999,0.141984,0.24476,0.007743473,3874.2305939466696
388,30,29,0.15621403333333334,0.152598,0.011568533383883323,0.17495485,0.145827,0.204282,0.007652598,3920.237284122333
389,30,29,0.16034403333333336,0.151589,0.020677841779402968,0.2072547,0.144521,0.218973,0.008067285,3718.723213571852
390,30,29,0.18364520000000004,0.1584645,0.05407893585682781,0.3136776,0.145038,0.340036,0.008668589,3460.7708359457342
391,30,29,0.15517816666666664,0.152006,0.0113852912584716,0.17357019999999998,0.142523,0.197358,0.007589624,3952.7649854590954
392,30,29,0.21705649999999996,0.22468,0.019870722215412022,0.24330295,0.187505,0.245412,0.008497521,3530.441407558746
393,30,29,0.22132100000000002,0.203683,0.04181461119653322,0.31121635,0.179231,0.342209,0.00911348,3291.8270517958013
394,30,29,0.2534621,0.251227,0.04060650343050635,0.2937092,0.204416,0.40856,0.00958143,3131.056637683519
395,30,29,0.19295273333333332,0.180162,0.040994088440040787,0.2717298,0.152591,0.3345,0.008784771,3415.000800817688
396,30,29,0.18183233333333335,0.177218,0.028043036629478962,0.23387994999999998,0.148948,0.265074,0.008395377,3573.3952150094033
397,30,29,0.15455146666666664,0.15273599999999998,0.00796031088343411,0.16325879999999998,0.144644,0.189866,0.007671993,3910.3268212053895
398,30,29,0.1569455333333333,0.15251350000000002,0.013456641799993537,0.17381844999999999,0.146578,0.216696,0.007650908,3921.103220689623
399,30,29,0.16470646666666663,0.1594585,0.020378822330248042,0.19930744999999994,0.14773,0.247204,0.008110618,3698.8550071030345
400,30,29,0.1560214666666666,0.15339399999999997,0.012224657529180404,0.17497875,0.145116,0.205454,0.007615009,3939.5882526205814
401,30,29,0.17052556666666663,0.156021,0.03436577707112555,0.2514708499999999,0.146844,0.275542,0.008338351,3597.8336723891807
402,30,29,0.17632240000000002,0.1564165,0.04022276822089355,0.24567114999999995,0.145414,0.304539,0.008232998,3643.8731067346307
403,30,29,0.15494796666666666,0.1530995,0.008885807802850306,0.16340485,0.143729,0.191282,0.007638813,3927.3117433297552
404,30,29,0.15724403333333334,0.152163,0.01462651709663517,0.18790664999999993,0.145052,0.21076,0.007653155,3919.951967521891
405,30,29,0.18985563333333333,0.15972,0.05757532027999217,0.3032291,0.147022,0.318121,0.008789359,3413.2181880385133
406,30,29,0.1980428,0.1846805,0.039414406168478466,0.26818879999999995,0.151664,0.308779,0.008575904,3498.1734870166456
407,30,29,0.22155343333333333,0.219318,0.033042949695795173,0.2692587,0.173357,0.308303,0.008917115,3364.3168222009026
408,30,29,0.16353703333333333,0.15388200000000002,0.023616333699637705,0.20784174999999996,0.143398,0.247822,0.007906462,3794.3646601982027
409,30,29,0.1558261,0.1521495,0.013208214119669414,0.17168759999999997,0.146296,0.21656,0.007631961,3930.837696890747
410,30,29,0.16256246666666663,0.1540695,0.02786788725735242,0.21036464999999996,0.143281,0.282085,0.008029298,3736.3166742596923
411,30,29,0.15499056666666666,0.1504475,0.011865734020288414,0.17367949999999996,0.1432,0.203711,0.007489373,4005.6757755288727
412,30,29,0.15601823333333334,0.1517345,0.015475111777621673,0.1905706499999999,0.14383,0.211226,0.007601339,3946.673079571902
413,30,29,0.1822070666666667,0.156921,0.06284919966019009,0.29031799999999996,0.144585,0.428644,0.008573932,3498.978065139775
414,30,29,0.20308216666666665,0.172878,0.0882296544303688,0.3446099999999999,0.152343,0.588815,0.009171573,3270.9765271453434
415,30,29,0.23884106666666666,0.22454849999999998,0.054376470423516274,0.3237139499999999,0.18098,0.430893,0.009512427,3153.769274655143
416,30,29,0.16478099999999998,0.15297,0.029936986131217185,0.22642649999999992,0.144467,0.278695,0.007999028,3750.4556803651644
417,30,29,0.1675129,0.1556075,0.03481070665099143,0.22856819999999994,0.147758,0.315411,0.008063573,3720.435097443776
418,30,29,0.16692766666666664,0.1543,0.03412986976377076,0.23702319999999996,0.146304,0.300631,0.007926677,3784.68808556221
419,30,29,0.15630533333333335,0.15169549999999998,0.014911942830781837,0.17385489999999995,0.143809,0.223257,0.007593755,3950.6146827228426
420,30,29,0.15701663333333335,0.15202749999999998,0.01586983510003487,0.19560614999999992,0.141144,0.209814,0.007606025,3944.2415716487917
421,30,29,0.15675840000000002,0.1512125,0.014189139600169686,0.17871185,0.143665,0.214433,0.007585634,3954.8441171825584
422,30,29,0.1533252,0.151424,0.007544264870839259,0.1659643,0.143559,0.179512,0.007589767,3952.6905107890666
423,30,29,0.15187746666666663,0.14997349999999998,0.00894066109463922,0.16010999999999997,0.143924,0.192198,0.007549308,3973.8741617112455
424,30,29,0.15561873333333334,0.152399,0.012282189602985214,0.17587784999999995,0.144791,0.20434,0.007659234,3916.8407702389036
425,30,29,0.16443713333333332,0.157713,0.027245944851998816,0.20592074999999987,0.144616,0.28143,0.007876565,3808.766892674662
426,30,29,0.1545102,0.151375,0.014336145450308946,0.17042879999999996,0.143864,0.221703,0.007544822,3976.2369476708664
427,30,29,0.1659673333333334,0.150493,0.03186279433200544,0.23909545,0.144098,0.242698,0.008139093,3685.9143887408586
428,30,29,0.17832576666666666,0.168292,0.03160785677936828,0.23173825,0.150914,0.295805,0.008310015,3610.101786819879
429,30,29,0.16456536666666668,0.161348,0.016494685600756873,0.19004794999999997,0.150442,0.232611,0.007941523,3777.6129339422673
430,30,29,0.1638034,0.160299,0.01538589801621983,0.18266434999999995,0.152373,0.233883,0.00815375,3679.2886708569677
431,30,29,0.17076376666666665,0.1600915,0.031441219336365935,0.25227144999999995,0.151083,0.280424,0.008417551,3563.9819705280074
432,30,29,0.18853873333333335,0.1620565,0.06532789533862783,0.31813564999999994,0.143991,0.43195,0.009032774,3321.2388575204027
433,30,29,0.16760049999999996,0.156972,0.02591126745958347,0.22651674999999996,0.14597,0.239245,0.008000787,3749.6311300375824
434,30,29,0.22557339999999998,0.215743,0.05504237659050556,0.3352677,0.173294,0.380592,0.009696608,3093.865401179464
435,30,29,0.2550715,0.253522,0.018484158853853287,0.27919249999999995,0.220208,0.309003,0.009743961,3078.8300568937
436,30,29,0.18824269999999999,0.1747455,0.039722464317544816,0.26758595,0.150417,0.313616,0.008199265,3658.8645445658844
437,30,29,0.18151746666666665,0.16750900000000002,0.04183357731390134,0.25791034999999984,0.144279,0.337012,0.008406866,3568.511737905659
438,30,29,0.17118233333333335,0.1581855,0.037240179771347755,0.25532329999999975,0.148283,0.300859,0.008340973,3596.7026868448083
439,30,29,0.17848023333333338,0.176305,0.016584467163029665,0.20542105000000002,0.151453,0.208685,0.008337864,3598.043815538368
440,30,29,0.25718226666666666,0.251657,0.041278512566704006,0.3171744999999999,0.199046,0.381786,0.0096801,3099.1415377940307
441,30,29,0.16979406666666672,0.157558,0.030249326714574285,0.22278629999999994,0.144789,0.27581,0.007822714,3834.9861697615434
442,30,29,0.16880483333333335,0.1611415,0.027879703502459597,0.21101689999999998,0.146506,0.289036,0.008151059,3680.503355453567
