perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2733343393730,1788985893.9376128,baseline,14.437,1.206,11.966,1356800
2733353394410,1788985893.9476106,baseline,14.437,1.206,11.967,1353920
2733363394140,1788985893.957612,baseline,14.4,1.204,11.966,1355650
2733373394140,1788985893.9676096,baseline,14.45,1.207,11.966,1353540
2733383394670,1788985893.9776132,baseline,14.425,1.205,11.966,1356470
2733393394080,1788985893.987613,baseline,14.437,1.206,11.966,1356770
2733403393660,1788985893.99761,baseline,14.437,1.205,11.966,1354370
2733413394780,1788985894.007611,baseline,14.425,1.205,11.966,1354040
2733423394420,1788985894.0176132,baseline,14.437,1.206,11.966,1356650
2733433395500,1788985894.0276132,baseline,14.412,1.204,11.966,1355790
2733443394110,1788985894.0376132,baseline,14.437,1.207,11.966,1357100
2733453393830,1788985894.0476112,baseline,14.437,1.206,11.966,1355230
2733463393300,1788985894.0576105,baseline,14.437,1.207,11.967,1354780
2733473394370,1788985894.0676098,baseline,14.437,1.206,11.966,1353300
2733483394790,1788985894.0776129,baseline,14.437,1.206,11.967,1355840
2733493394970,1788985894.087616,baseline,14.437,1.207,11.967,1359040
2733503394380,1788985894.0976098,baseline,14.412,1.203,11.966,1353350
2733513393850,1788985894.1076117,baseline,14.437,1.207,11.966,1355790
2733523394710,1788985894.1176114,baseline,14.425,1.205,11.967,1354710
2733533408980,1788985894.1276813,baseline,14.437,1.207,11.966,1411570
2733543397070,1788985894.1376312,baseline,14.587,1.219,11.963,1372440
2733553394730,1788985894.1476145,baseline,14.637,1.224,11.963,1357760
2733563395140,1788985894.1576133,baseline,14.5,1.212,11.966,1356170
2733573395250,1788985894.167612,baseline,14.425,1.204,11.967,1354830
2733583394730,1788985894.1776128,baseline,14.45,1.207,11.967,1356010
2733593393730,1788985894.1876106,baseline,14.412,1.205,11.967,1354660
2733603393740,1788985894.1976118,baseline,14.45,1.207,11.967,1355770
2733613394580,1788985894.207609,baseline,14.425,1.206,11.966,1351930
2733623393840,1788985894.2176082,baseline,14.437,1.206,11.966,1352270
2733633394920,1788985894.2276106,baseline,14.437,1.206,11.966,1353810
2733643394570,1788985894.237613,baseline,14.425,1.204,11.967,1357110
2733653394970,1788985894.2476125,baseline,14.437,1.207,11.967,1355450
2733663393220,1788985894.257614,baseline,14.425,1.205,11.966,1358930
2733673394440,1788985894.2676094,baseline,14.462,1.208,11.967,1352860
2733683395920,1788985894.2776282,baseline,14.425,1.206,11.967,1370250
2733693394870,1788985894.2876103,baseline,14.437,1.206,11.967,1353680
2733703394730,1788985894.2976124,baseline,14.437,1.206,11.967,1355690
2733713394300,1788985894.3076096,baseline,14.412,1.203,11.966,1353590
2733723394180,1788985894.3176115,baseline,14.437,1.207,11.967,1355300
2733733396080,1788985894.3276129,baseline,14.437,1.206,11.967,1354740
2733743394500,1788985894.3376117,baseline,14.45,1.207,11.967,1354840
2733753394560,1788985894.347613,baseline,14.412,1.204,11.966,1356290
2733763395010,1788985894.3576114,baseline,14.437,1.206,11.967,1354130
2733773394260,1788985894.3676095,baseline,14.425,1.205,11.966,1353120
2733783394460,1788985894.3776126,baseline,14.425,1.204,11.966,1355890
2733793394160,1788985894.3876123,baseline,14.437,1.206,11.966,1356090
2733803394180,1788985894.3976157,baseline,14.437,1.206,11.966,1359330
2733813393530,1788985894.4076107,baseline,14.437,1.206,11.966,1354960
2733823393790,1788985894.4176102,baseline,14.425,1.205,11.966,1354190
2733833395670,1788985894.4276128,baseline,14.45,1.207,11.966,1355360
2733843393680,1788985894.4376128,baseline,14.437,1.206,11.966,1356950
2733853393980,1788985894.4476101,baseline,14.412,1.204,11.966,1353990
2733863393980,1788985894.4576094,baseline,14.437,1.206,11.967,1353380
2733873393600,1788985894.4676096,baseline,14.437,1.206,11.967,1353850
2733883395380,1788985894.4776154,baseline,14.45,1.207,11.967,1358040
2733893393990,1788985894.4876094,baseline,14.425,1.205,11.966,1353360
2733903393580,1788985894.497615,baseline,14.425,1.205,11.966,1359520
2733913393950,1788985894.507615,baseline,14.425,1.206,11.966,1358900
2733923394050,1788985894.517612,baseline,14.425,1.204,11.967,1355930
2733933395560,1788985894.5276122,baseline,14.437,1.206,11.966,1354560
2733943394280,1788985894.5376117,baseline,14.425,1.206,11.966,1355340
2733953393280,1788985894.547611,baseline,14.437,1.206,11.966,1355720
2733963394560,1788985894.5576131,baseline,14.425,1.205,11.966,1356170
2733973393850,1788985894.5676103,baseline,14.437,1.206,11.966,1354320
2733983394820,1788985894.577613,baseline,14.425,1.205,11.965,1356190
2733993393830,1788985894.5876088,baseline,14.437,1.204,11.967,1352910
2734003393090,1788985894.5976102,baseline,14.437,1.207,11.966,1355080
2734013394100,1788985894.6076128,baseline,14.425,1.205,11.966,1357030
2734023395010,1788985894.617612,baseline,14.437,1.207,11.967,1354680
2734033395430,1788985894.627611,baseline,14.425,1.205,11.966,1353250
2734043393580,1788985894.6376119,baseline,14.45,1.207,11.966,1356430
2734053394310,1788985894.6476104,baseline,14.425,1.206,11.966,1354070
2734063393670,1788985894.6576128,baseline,14.437,1.204,11.966,1357130
2734073393480,1788985894.6676078,baseline,14.437,1.206,11.966,1352330
2734083395320,1788985894.6776125,baseline,14.412,1.205,11.966,1355390
2734093395870,1788985894.6876113,baseline,14.437,1.206,11.967,1353330
2734103393910,1788985894.6976113,baseline,14.425,1.205,11.966,1355220
2734113394560,1788985894.707614,baseline,14.437,1.206,11.967,1357060
2734123394420,1788985894.717613,baseline,14.437,1.206,11.966,1356480
2734133394530,1788985894.7276106,baseline,14.437,1.204,11.966,1353750
2734143394550,1788985894.7376108,baseline,14.437,1.206,11.967,1354220
2734153394250,1788985894.747611,baseline,14.412,1.204,11.967,1354760
2734163394130,1788985894.7576127,baseline,14.437,1.206,11.967,1356510
2734173394080,1788985894.7676115,baseline,14.412,1.204,11.967,1355290
2734183394410,1788985894.7776146,baseline,14.437,1.207,11.966,1358420
2734193394010,1788985894.787609,baseline,14.425,1.206,11.967,1353370
2734203393640,1788985894.7976081,baseline,14.425,1.205,11.967,1352450
2734213394520,1788985894.8076096,baseline,14.425,1.205,11.966,1353160
2734223394600,1788985894.8176131,baseline,14.437,1.205,11.967,1356370
2734233395080,1788985894.8276103,baseline,14.437,1.206,11.966,1353230
2734243394780,1788985894.8376133,baseline,14.425,1.206,11.966,1356290
2734253393900,1788985894.8476086,baseline,14.437,1.206,11.966,1352970
2734263393650,1788985894.85761,baseline,14.425,1.205,11.966,1354500
2734273394680,1788985894.8676097,baseline,14.437,1.205,11.966,1352950
2734283395300,1788985894.8776126,baseline,14.425,1.205,11.966,1355090
2734293393640,1788985894.887609,baseline,14.425,1.205,11.967,1353380
2734303393590,1788985894.8976095,baseline,14.425,1.206,11.966,1354170
2734313392830,1788985894.9076097,baseline,14.412,1.205,11.966,1354710
2734323393940,1788985894.9176137,baseline,14.437,1.207,11.967,1357930
2734333395410,1788985894.9276128,baseline,14.425,1.205,11.966,1355100
2734343393810,1788985894.9376097,baseline,14.437,1.206,11.966,1353710
2734353393770,1788985894.94761,baseline,14.425,1.206,11.967,1353970
2734363393320,1788985894.9576113,baseline,14.425,1.205,11.966,1355940
2734370110170,1788985894.9643648,baseline_boundary_after,14.425,1.206,11.967,1391680
2734375176370,1788985894.9743874,benchmark,14.425,1.224,11.962,6353090
2734380575390,1788985894.9750786,benchmark_boundary_before,14.637,1.224,11.962,1640240
2734383437560,1788985894.9780853,benchmark,14.637,1.224,11.962,1786390
2734393425560,1788985894.9880536,benchmark,14.837,1.239,11.96,1766860
2734403449050,1788985894.99806,benchmark,14.712,1.23,11.961,1749540
2734413399460,1788985895.0079803,benchmark,14.675,1.224,11.962,1719110
2734423458420,1788985895.0180829,benchmark,14.662,1.226,11.962,1762950
2734433447780,1788985895.0280752,benchmark,14.662,1.225,11.962,1766070
2734443435520,1788985895.0379329,benchmark,14.662,1.226,11.963,1635800
2734453397840,1788985895.047977,benchmark,14.662,1.225,11.963,1717330
2734463397710,1788985895.057992,benchmark,14.675,1.226,11.963,1732720
2734473397220,1788985895.067973,benchmark,14.662,1.226,11.962,1714140
2734483398700,1788985895.0779994,benchmark,14.675,1.224,11.962,1739310
2734493459640,1788985895.0879533,benchmark,14.675,1.226,11.963,1632040
2734503397490,1788985895.0979888,benchmark,14.662,1.226,11.962,1729920
2734513397140,1788985895.1079507,benchmark,14.662,1.226,11.962,1692640
2734523398510,1788985895.1179576,benchmark,14.662,1.226,11.962,1697860
2734533400630,1788985895.1279893,benchmark,14.675,1.226,11.962,1726710
2734543397440,1788985895.1379871,benchmark,14.675,1.226,11.962,1727770
2734553397900,1788985895.1479793,benchmark,14.675,1.224,11.963,1720020
2734563459610,1788985895.1584482,benchmark,14.662,1.226,11.963,2127000
2734573467340,1788985895.168089,benchmark,14.662,1.226,11.963,1760130
2734583442520,1788985895.1780782,benchmark,14.675,1.226,11.963,1774320
2734593447410,1788985895.187944,benchmark,14.675,1.226,11.962,1635040
2734603398200,1788985895.1979868,benchmark,14.675,1.227,11.962,1726880
2734613397060,1788985895.2079782,benchmark,14.662,1.226,11.962,1719590
2734623447410,1788985895.2180774,benchmark,14.675,1.225,11.962,1768480
2734633399250,1788985895.2278764,benchmark,14.675,1.227,11.963,1615560
2734643398090,1788985895.2379963,benchmark,14.662,1.226,11.963,1736650
2734653398110,1788985895.2479784,benchmark,14.675,1.227,11.963,1718690
2734663397380,1788985895.2579975,benchmark,14.675,1.227,11.963,1738660
2734673398590,1788985895.267978,benchmark,14.675,1.227,11.963,1717840
2734683398200,1788985895.2779858,benchmark,14.662,1.226,11.962,1725940
2734693398390,1788985895.2879803,benchmark,14.662,1.224,11.962,1720360
2734703397410,1788985895.2980072,benchmark,14.675,1.227,11.963,1748330
2734713397440,1788985895.3079734,benchmark,14.662,1.225,11.962,1714500
2734723397690,1788985895.3179746,benchmark,14.675,1.227,11.962,1715530
2734733399200,1788985895.3279934,benchmark,14.662,1.226,11.962,1732540
2734743399320,1788985895.337984,benchmark,14.662,1.226,11.963,1723640
2734753396810,1788985895.3479834,benchmark,14.65,1.225,11.963,1724960
2734763398900,1788985895.357996,benchmark,14.65,1.225,11.963,1735940
2734773398490,1788985895.3679774,benchmark,14.65,1.225,11.963,1717470
2734783399470,1788985895.3780115,benchmark,14.65,1.225,11.962,1750750
2734793399560,1788985895.387979,benchmark,14.675,1.227,11.963,1718050
2734803398350,1788985895.3979871,benchmark,14.65,1.224,11.962,1727630
2734813419920,1788985895.4080443,benchmark,14.662,1.226,11.963,1763050
2734823398520,1788985895.4179654,benchmark,14.662,1.225,11.962,1705250
2734833398700,1788985895.4279513,benchmark,14.65,1.225,11.962,1690970
2734843398180,1788985895.4379632,benchmark,14.65,1.225,11.962,1703340
2734853452910,1788985895.4480748,benchmark,14.662,1.225,11.962,1760510
2734863441460,1788985895.4580188,benchmark,14.662,1.225,11.962,1715980
2734873396680,1788985895.4679515,benchmark,14.65,1.225,11.962,1693410
2734883399300,1788985895.4780009,benchmark,14.662,1.226,11.962,1740520
2734893398340,1788985895.4879706,benchmark,14.65,1.224,11.962,1710600
2734903396390,1788985895.498004,benchmark,14.662,1.225,11.963,1746610
2734913396920,1788985895.5079772,benchmark,14.65,1.224,11.962,1718680
2734923398570,1788985895.5179884,benchmark,14.662,1.225,11.963,1729530
2734933397230,1788985895.5280087,benchmark,14.662,1.225,11.962,1749980
2734943398810,1788985895.5379646,benchmark,14.662,1.226,11.963,1704500
2734953440410,1788985895.548061,benchmark,14.662,1.225,11.962,1759040
2734963397270,1788985895.5579963,benchmark,14.65,1.225,11.962,1737250
2734973398960,1788985895.5679796,benchmark,14.662,1.225,11.962,1719140
2734983399010,1788985895.5779917,benchmark,14.662,1.225,11.962,1730910
2734993398370,1788985895.5879745,benchmark,14.662,1.225,11.963,1714760
2735003440080,1788985895.5980694,benchmark,14.662,1.225,11.963,1768150
2735013431040,1788985895.607984,benchmark,14.662,1.226,11.963,1691650
2735023399190,1788985895.6179981,benchmark,14.662,1.225,11.962,1737420
2735033399840,1788985895.6279736,benchmark,14.65,1.224,11.963,1712480
2735043398900,1788985895.6379855,benchmark,14.662,1.225,11.962,1725110
2735053423380,1788985895.6479855,benchmark,14.65,1.225,11.962,1700700
2735063455710,1788985895.657953,benchmark,14.65,1.224,11.963,1636040
2735073451520,1788985895.668009,benchmark,14.662,1.225,11.963,1695860
2735083399020,1788985895.6779592,benchmark,14.662,1.225,11.963,1698780
2735093399110,1788985895.6879828,benchmark,14.662,1.226,11.963,1722060
2735103397090,1788985895.6979806,benchmark,14.65,1.224,11.962,1722180
2735113397890,1788985895.7080235,benchmark,14.662,1.225,11.962,1764360
2735123396730,1788985895.7178807,benchmark,14.65,1.225,11.963,1622940
2735133436920,1788985895.7280612,benchmark,14.65,1.225,11.963,1762750
2735143439870,1788985895.7380779,benchmark,14.662,1.225,11.962,1776410
2735153454110,1788985895.748075,benchmark,14.662,1.225,11.962,1759480
2735163398410,1788985895.758025,benchmark,14.65,1.224,11.963,1765140
2735173398740,1788985895.7679837,benchmark,14.662,1.225,11.962,1723560
2735183399940,1788985895.7779882,benchmark,14.65,1.225,11.963,1726650
2735193398930,1788985895.7879791,benchmark,14.662,1.225,11.963,1718540
2735203398390,1788985895.7979856,benchmark,14.65,1.225,11.963,1725840
2735213397260,1788985895.8079813,benchmark,14.662,1.225,11.963,1722450
2735223398290,1788985895.8193314,benchmark,14.662,1.226,11.963,3072790
2735233423740,1788985895.8280168,benchmark,14.7,1.228,11.963,1732240
2735243401820,1788985895.8380454,benchmark,14.662,1.225,11.963,1781980
2735253404180,1788985895.847988,benchmark,14.65,1.225,11.962,1722160
2735263398130,1788985895.8579662,benchmark,14.65,1.224,11.963,1706490
2735273430270,1788985895.8680294,benchmark,14.662,1.225,11.963,1737630
2735283399240,1788985895.87801,benchmark,14.662,1.225,11.963,1749320
2735293400460,1788985895.8882182,benchmark,14.662,1.225,11.963,1956160
2735303462440,1788985895.898117,benchmark,14.675,1.226,11.962,1793410
2735313398500,1788985895.907983,benchmark,14.662,1.225,11.963,1723040
2735323398490,1788985895.917987,benchmark,14.65,1.225,11.963,1726990
2735333402080,1788985895.9279823,benchmark,14.65,1.225,11.963,1718750
2735343397680,1788985895.937997,benchmark,14.662,1.225,11.963,1738530
2735353398330,1788985895.947969,benchmark,14.65,1.225,11.963,1709270
2735363397550,1788985895.9580216,benchmark,14.65,1.225,11.963,1762720
2735373399460,1788985895.9679859,benchmark,14.675,1.226,11.963,1724950
2735383464880,1788985895.9781122,benchmark,14.637,1.224,11.962,1786430
2735393455680,1788985895.9880638,benchmark,14.662,1.225,11.962,1746710
2735403444820,1788985895.9979668,benchmark,14.65,1.225,11.963,1660830
2735413396960,1788985896.0079772,benchmark,14.662,1.225,11.962,1718560
2735423397710,1788985896.017991,benchmark,14.662,1.226,11.963,1732140
2735433399860,1788985896.0279758,benchmark,14.662,1.225,11.962,1714510
2735443397630,1788985896.0379891,benchmark,14.675,1.226,11.963,1730210
2735453396780,1788985896.047982,benchmark,14.65,1.225,11.962,1723930
2735463397830,1788985896.0579915,benchmark,14.675,1.226,11.962,1732070
2735473398180,1788985896.067956,benchmark,14.637,1.224,11.963,1696400
2735483453790,1788985896.0780976,benchmark,14.662,1.226,11.963,1783030
2735493404670,1788985896.0879862,benchmark,14.662,1.226,11.963,1720300
2735503399170,1788985896.0980067,benchmark,14.662,1.225,11.962,1746370
2735513399580,1788985896.1079578,benchmark,14.662,1.226,11.962,1696820
2735523398260,1788985896.1180036,benchmark,14.637,1.224,11.962,1744160
2735533399700,1788985896.1279752,benchmark,14.662,1.226,11.963,1714050
2735543397050,1788985896.1380143,benchmark,14.65,1.224,11.963,1755930
2735553398500,1788985896.1479893,benchmark,14.662,1.226,11.963,1729440
2735563396440,1788985896.1579833,benchmark,14.65,1.224,11.963,1725850
2735573398450,1788985896.167983,benchmark,14.662,1.225,11.962,1723520
2735583461400,1788985896.1780932,benchmark,14.662,1.225,11.963,1770490
2735593428600,1788985896.1880248,benchmark,14.662,1.225,11.962,1734920
2735603432340,1788985896.1980355,benchmark,14.65,1.225,11.962,1741770
2735613398700,1788985896.2079644,benchmark,14.637,1.223,11.963,1704060
2735623396320,1788985896.217995,benchmark,14.662,1.225,11.963,1736900
2735633398440,1788985896.22797,benchmark,14.65,1.225,11.962,1709790
2735643397280,1788985896.2379904,benchmark,14.662,1.226,11.963,1731510
2735653397750,1788985896.2479713,benchmark,14.662,1.225,11.963,1712280
2735663396480,1788985896.2579894,benchmark,14.65,1.225,11.963,1731480
2735673397750,1788985896.267976,benchmark,14.662,1.225,11.962,1716690
2735683400040,1788985896.277992,benchmark,14.65,1.224,11.963,1730660
2735693399190,1788985896.2879612,benchmark,14.662,1.225,11.963,1700950
2735703437940,1788985896.2980363,benchmark,14.65,1.225,11.963,1736580
2735713403380,1788985896.3079858,benchmark,14.662,1.225,11.963,1720790
2735723398520,1788985896.3179896,benchmark,14.662,1.225,11.963,1729960
2735733399270,1788985896.3279817,benchmark,14.662,1.225,11.962,1721170
2735743397860,1788985896.3380005,benchmark,14.65,1.225,11.963,1741400
2735753399580,1788985896.347969,benchmark,14.65,1.224,11.963,1708370
2735763398010,1788985896.3579886,benchmark,14.662,1.225,11.963,1729310
2735773397570,1788985896.3679807,benchmark,14.675,1.227,11.963,1721570
2735783399230,1788985896.3780098,benchmark,14.65,1.225,11.962,1748980
2735793397930,1788985896.387951,benchmark,14.662,1.225,11.963,1691600
2735803397200,1788985896.3980696,benchmark,14.65,1.224,11.962,1811070
2735813399200,1788985896.407989,benchmark,14.662,1.226,11.962,1728510
2735823398550,1788985896.4179826,benchmark,14.65,1.224,11.963,1722600
2735833399090,1788985896.427959,benchmark,14.675,1.226,11.962,1698620
2735843425070,1788985896.4380913,benchmark,14.662,1.225,11.962,1804740
2735853464910,1788985896.44809,benchmark,14.675,1.226,11.962,1763680
2735863454430,1788985896.458045,benchmark,14.662,1.225,11.962,1729110
2735873411990,1788985896.4679215,benchmark,14.65,1.224,11.962,1648130
2735883459010,1788985896.478097,benchmark,14.662,1.225,11.962,1776710
2735893452120,1788985896.4879708,benchmark,14.65,1.224,11.963,1657080
2735903446790,1788985896.498077,benchmark,14.662,1.226,11.962,1768870
2735913397870,1788985896.50793,benchmark,14.662,1.225,11.963,1670730
2735923398690,1788985896.5179732,benchmark,14.675,1.226,11.963,1713380
2735933399910,1788985896.5279853,benchmark,14.662,1.225,11.962,1724100
2735943397850,1788985896.537989,benchmark,14.65,1.224,11.962,1729440
2735953397540,1788985896.547979,benchmark,14.662,1.226,11.963,1720080
2735963396810,1788985896.5579886,benchmark,14.65,1.223,11.963,1730990
2735973398750,1788985896.5679824,benchmark,14.662,1.226,11.962,1721790
2735983399250,1788985896.5779867,benchmark,14.65,1.225,11.962,1726070
2735993399160,1788985896.5879827,benchmark,14.675,1.226,11.963,1721710
2736003397580,1788985896.5979884,benchmark,14.662,1.225,11.963,1729230
2736013439360,1788985896.6079984,benchmark,14.662,1.225,11.963,1697350
2736023552630,1788985896.6181674,benchmark,14.662,1.226,11.962,1752940
2736033399160,1788985896.6280026,benchmark,14.637,1.224,11.962,1741700
2736043396850,1788985896.6379826,benchmark,14.662,1.225,11.963,1724020
2736053397110,1788985896.6479738,benchmark,14.65,1.225,11.963,1715300
2736063398070,1788985896.6579897,benchmark,14.662,1.225,11.963,1730120
2736073397750,1788985896.667979,benchmark,14.65,1.225,11.962,1719550
2736083398270,1788985896.6780086,benchmark,14.65,1.224,11.963,1748820
2736093398990,1788985896.6879811,benchmark,14.662,1.225,11.962,1720520
2736103398470,1788985896.6979887,benchmark,14.65,1.224,11.962,1728820
2736113396940,1788985896.7079544,benchmark,14.662,1.226,11.963,1695680
2736123398160,1788985896.7179923,benchmark,14.65,1.224,11.963,1732720
2736133399780,1788985896.7280009,benchmark,14.662,1.225,11.962,1739940
2736143397760,1788985896.7380085,benchmark,14.637,1.224,11.962,1749410
2736153396860,1788985896.7479665,benchmark,14.65,1.224,11.962,1708240
2736163396750,1788985896.7579896,benchmark,14.662,1.226,11.962,1731550
2736173397030,1788985896.767981,benchmark,14.65,1.224,11.963,1722570
2736183400090,1788985896.7779856,benchmark,14.662,1.226,11.963,1723980
2736193397970,1788985896.7879758,benchmark,14.65,1.225,11.963,1716110
2736203398420,1788985896.798012,benchmark,14.662,1.225,11.963,1752300
2736205432910,1788985896.7997012,benchmark_boundary_after,14.662,1.225,11.963,1405470
2736213397550,1788985896.8076158,post,14.612,1.221,11.965,1355930
2736223396410,1788985896.8176126,post,14.437,1.206,11.966,1353840
