cpu 0 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 0 siblings 0 1 -1 -1
cpu 1 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 1 siblings 0 1 -1 -1
cpu 2 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 0 siblings 2 3 -1 -1
cpu 3 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 1 siblings 2 3 -1 -1
cpu 4 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 0 siblings 4 5 -1 -1
cpu 5 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 1 siblings 4 5 -1 -1
cpu 6 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 0 siblings 6 7 -1 -1
cpu 7 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 1 siblings 6 7 -1 -1
cpu 8 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 0 siblings 8 9 -1 -1
cpu 9 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 1 siblings 8 9 -1 -1
cpu 10 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 0 siblings 10 11 -1 -1
cpu 11 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 1 siblings 10 11 -1 -1
cpu 12 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 0 siblings 12 13 -1 -1
cpu 13 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 1 siblings 12 13 -1 -1
cpu 14 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 0 siblings 14 15 -1 -1
cpu 15 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 1 siblings 14 15 -1 -1
cpu 16 pkg 0 die 0 l3 0 node 0 lnode 0 core 32 ht_id 0 siblings 16 -1 -1 -1
cpu 17 pkg 0 die 0 l3 0 node 0 lnode 0 core 33 ht_id 0 siblings 17 -1 -1 -1
cpu 18 pkg 0 die 0 l3 0 node 0 lnode 0 core 34 ht_id 0 siblings 18 -1 -1 -1
cpu 19 pkg 0 die 0 l3 0 node 0 lnode 0 core 35 ht_id 0 siblings 19 -1 -1 -1
cpu 20 pkg 0 die 0 l3 0 node 0 lnode 0 core 36 ht_id 0 siblings 20 -1 -1 -1
cpu 21 pkg 0 die 0 l3 0 node 0 lnode 0 core 37 ht_id 0 siblings 21 -1 -1 -1
cpu 22 pkg 0 die 0 l3 0 node 0 lnode 0 core 38 ht_id 0 siblings 22 -1 -1 -1
cpu 23 pkg 0 die 0 l3 0 node 0 lnode 0 core 39 ht_id 0 siblings 23 -1 -1 -1
Time_Of_Day_Seconds	Busy%	Bzy_MHz	PkgTmp	PkgWatt	CorWatt
1788466971.746802	17.03	3056	68	41.78	32.06
1788466971.847591	17.12	2710	66	34.25	24.62
1788466971.948255	19.13	3380	72	45.87	36.23
1788466972.048648	19.10	3337	73	46.37	36.61
1788466972.149308	14.35	3046	65	40.01	30.31
1788466972.249712	20.18	3027	69	43.51	33.81
1788466972.350374	15.28	3483	73	47.16	37.42
1788466972.450789	18.25	3427	70	47.36	37.64
1788466972.551223	19.56	3202	70	45.62	35.82
1788466972.653043	18.77	3230	69	43.42	33.85
1788466972.753505	15.03	3532	70	49.09	39.20
1788466972.853871	19.07	3489	70	48.14	38.47
1788466972.954334	18.98	3461	68	47.92	38.17
1788466973.055769	18.91	3213	73	41.37	31.80
1788466973.156263	14.64	3158	67	42.17	32.39
1788466973.257173	14.59	2701	67	33.76	24.22
1788466973.357844	14.75	2915	66	37.14	27.50
1788466973.461264	15.95	3017	69	37.93	28.51
1788466973.561723	19.18	3484	71	49.75	39.73
1788466973.662096	19.64	3221	69	43.72	34.05
1788466973.762743	14.59	3031	69	39.35	29.68
1788466973.863119	19.17	3261	71	45.02	35.29
1788466973.963759	19.10	3320	71	46.35	36.61
1788466974.064549	16.42	3154	70	42.33	32.67
1788466974.165010	17.28	3353	71	46.87	37.11
1788466974.265375	19.34	3288	70	47.36	37.58
1788466974.365939	19.45	3120	73	43.21	33.48
1788466974.466304	14.59	3288	73	44.12	34.36
1788466974.566990	19.12	2853	66	34.87	25.29
1788466974.667638	20.31	2793	72	36.09	26.44
1788466974.768334	15.04	3307	69	44.31	34.63
1788466974.868869	19.11	2687	66	33.78	24.22
1788466974.969543	19.29	2407	68	27.98	18.41
1788466975.070571	14.62	3032	66	39.11	29.57
1788466975.171239	19.73	2432	65	31.05	21.46
1788466975.271880	19.52	2854	66	37.51	27.87
1788466975.372717	15.50	2636	68	31.81	22.23
1788466975.473392	18.08	3190	66	42.67	33.11
1788466975.573879	18.97	3371	71	45.72	35.96
1788466975.674311	19.38	3359	70	47.05	37.27
1788466975.775370	15.05	3088	66	40.96	31.39
1788466975.875858	20.17	3202	67	44.79	35.01
1788466975.979317	17.49	3245	68	44.30	34.78
1788466976.079689	16.35	2713	67	35.56	25.69
1788466976.180418	19.40	3157	66	43.75	34.08
1788466976.281081	14.85	3268	68	43.28	33.52
1788466976.381811	19.03	3308	66	46.17	36.42
1788466976.482445	18.87	2346	68	27.99	18.36
1788466976.582917	14.38	3515	69	47.08	37.36
1788466976.683568	19.50	2751	65	37.46	27.76
1788466976.784069	18.98	2957	70	37.78	28.21
1788466976.885247	15.43	2689	66	33.08	23.51
1788466976.985904	19.59	3098	65	42.52	32.82
1788466977.086408	17.02	2414	67	27.53	17.95
1788466977.186995	16.33	2636	68	32.33	22.84
1788466977.287643	19.43	2782	66	35.00	25.40
1788466977.388447	19.73	2572	65	33.41	23.81
1788466977.488830	14.50	3143	68	40.78	31.18
1788466977.589281	18.93	3427	69	47.09	37.36
1788466977.689774	19.60	3422	70	47.85	38.14
1788466977.790395	19.35	3287	69	46.69	36.93
1788466977.890985	14.31	2601	66	32.47	22.89
1788466977.991665	19.78	2501	65	32.40	22.75
1788466978.092159	19.71	2875	68	35.92	26.35
1788466978.192780	15.37	2938	69	37.38	27.70
1788466978.293186	19.23	2627	68	34.49	24.80
1788466978.397260	17.84	3182	68	41.25	31.91
1788466978.497636	15.99	3220	69	44.70	34.67
1788466978.598241	19.14	3332	68	46.16	36.45
1788466978.699416	18.57	2764	71	34.68	25.08
1788466978.800013	14.94	2878	66	36.55	26.94
1788466978.900485	18.93	3190	67	43.73	34.03
1788466979.001302	14.75	2926	67	36.67	27.24
1788466979.102209	18.92	2944	68	37.12	27.39
1788466979.202784	19.26	2402	68	27.68	18.09
1788466979.303294	15.71	3508	67	47.96	38.25
1788466979.404245	14.58	3042	68	38.66	29.13
1788466979.504830	14.42	2751	68	34.69	25.02
1788466979.605429	19.95	2680	70	32.41	22.76
1788466979.706003	14.51	3121	68	40.25	30.65
1788466979.806439	19.38	3204	67	44.61	34.84
1788466979.907033	19.73	2819	70	39.12	29.52
1788466980.007984	16.04	2590	66	30.46	20.85
1788466980.108351	17.60	3409	70	47.11	37.31
1788466980.208790	19.57	2810	68	36.40	26.82
1788466980.309654	19.49	3064	68	41.81	32.09
1788466980.410197	15.87	3446	68	46.84	37.14
1788466980.510714	19.21	3200	66	45.24	35.48
1788466980.612976	15.42	2678	70	31.61	22.19
1788466980.713548	18.29	3320	69	47.33	37.39
1788466980.814125	19.46	3082	69	42.01	32.40
1788466980.917522	19.09	3394	71	45.43	35.96
1788466981.018501	14.05	2913	66	38.35	28.48
1788466981.119009	19.40	3011	69	40.13	30.42
1788466981.219563	18.98	3364	69	46.97	37.24
1788466981.320988	18.10	3493	73	47.34	37.77
1788466981.421514	15.32	3544	70	48.98	39.12
1788466981.521868	20.57	3389	70	48.21	38.50
1788466981.624546	15.38	2809	70	33.95	24.54
1788466981.725221	18.25	3088	69	40.71	30.81
1788466981.825862	19.58	2661	65	32.02	22.39
1788466981.926485	19.11	2700	69	32.00	22.34
1788466982.027169	14.64	3012	65	38.72	29.13
1788466982.127653	19.23	3059	71	40.42	30.72
1788466982.228139	19.20	3397	69	47.58	37.80
1788466982.329879	18.44	3147	69	42.53	32.94
1788466982.430589	15.70	2940	66	37.98	28.22
1788466982.531232	19.42	2529	65	29.62	20.07
1788466982.634297	19.61	2479	65	31.56	22.14
1788466982.734802	16.41	2879	66	36.83	26.99
1788466982.838011	19.28	2322	66	25.87	16.66
1788466982.938435	14.89	2906	69	37.24	27.42
1788466983.038968	19.41	3002	65	39.14	29.50
1788466983.142743	16.62	2691	65	35.45	25.92
1788466983.243623	17.82	2813	69	38.46	28.76
1788466983.344188	18.88	3421	71	46.55	36.93
1788466983.444753	14.40	3536	72	47.77	38.07
1788466983.545122	19.14	3278	73	47.10	37.42
1788466983.645706	19.35	3330	68	45.66	35.94
1788466983.746071	14.24	3165	69	41.39	31.74
1788466983.846679	20.51	3050	67	42.27	32.53
1788466983.947397	14.50	2696	68	33.29	23.76
1788466984.048151	19.27	2867	68	37.86	28.16
1788466984.149030	14.44	2309	65	27.25	17.70
1788466984.249813	19.28	2479	65	30.43	20.81
1788466984.350189	19.35	2471	70	29.09	19.56
1788466984.450954	14.58	3210	65	42.43	32.78
1788466984.551461	19.45	2920	66	38.53	28.85
1788466984.651931	14.63	2747	69	34.02	24.47
1788466984.752503	19.39	3087	69	42.23	32.62
1788466984.852946	19.30	2927	69	39.55	29.90
1788466984.953365	14.62	2924	67	36.77	27.24
1788466985.054100	20.76	2819	69	37.45	27.85
1788466985.154679	14.51	2750	65	33.87	24.29
1788466985.255138	19.28	3256	67	45.37	35.76
1788466985.355656	19.30	3151	67	43.28	33.58
1788466985.456393	17.46	2911	68	37.89	28.39
1788466985.557964	9.63	2748	63	25.98	16.52
1788466985.658875	4.94	1931	64	15.91	6.49
1788466985.759635	14.28	2185	64	25.12	15.58
1788466985.860328	19.49	2917	70	37.55	28.01
1788466985.960703	14.81	2760	68	34.11	24.47
1788466986.061228	19.39	3000	68	39.99	30.38
1788466986.161673	20.11	3303	69	46.78	37.04
1788466986.262172	15.11	3467	68	46.35	36.70
1788466986.363018	18.79	2643	65	33.03	23.41
1788466986.464384	19.09	2800	67	33.60	24.02
1788466986.565261	14.49	3029	65	39.23	29.58
1788466986.665828	19.61	2619	68	35.13	25.50
1788466986.766225	19.47	3052	70	40.99	31.38
1788466986.867182	14.73	3322	66	44.52	34.91
1788466986.967806	19.68	2598	65	34.82	25.21
1788466987.068290	18.89	3377	70	45.36	35.73
1788466987.170010	16.53	2822	66	37.25	27.72
1788466987.270548	18.59	3267	71	46.54	36.74
1788466987.372281	18.25	2505	67	29.85	20.44
1788466987.472756	15.97	3275	70	44.93	35.16
1788466987.573517	19.23	2796	65	36.00	26.46
1788466987.674136	19.65	2832	67	37.36	27.71
1788466987.777455	15.28	2232	66	25.23	15.92
1788466987.878062	18.49	2901	67	38.59	28.74
1788466987.978624	19.20	3187	67	44.30	34.62
1788466988.079065	14.61	3244	69	42.50	32.86
1788466988.179981	18.88	2953	65	38.13	28.48
1788466988.281121	17.40	2691	65	35.10	25.51
1788466988.381874	18.37	3297	69	45.19	35.46
1788466988.485002	15.93	3163	67	41.38	31.90
1788466988.585508	18.15	2851	68	38.07	28.22
1788466988.686066	19.50	2583	67	31.18	21.64
1788466988.786540	14.59	2671	71	33.00	23.41
1788466988.887049	18.94	3419	70	47.00	37.42
1788466988.988357	16.96	3054	68	39.90	30.33
1788466989.088989	16.80	3013	65	40.02	30.38
1788466989.189444	19.23	2991	70	39.64	29.98
1788466989.290146	14.71	3236	66	42.02	32.48
1788466989.390803	19.64	3027	67	41.46	31.82
1788466989.492064	16.55	2808	66	37.05	27.47
1788466989.592517	18.99	3084	69	42.25	32.60
1788466989.693420	14.79	3128	68	40.84	31.17
1788466989.794023	19.03	3443	71	47.55	37.80
1788466989.894900	19.41	2593	65	32.92	23.32
1788466989.995406	14.56	2823	68	35.89	26.24
1788466990.095954	18.72	2790	69	35.57	25.98
1788466990.196899	14.80	2725	70	30.13	20.65
1788466990.297512	14.94	3260	71	43.83	34.02
1788466990.398032	19.06	3162	70	42.34	32.71
1788466990.498546	19.16	3021	68	39.93	30.21
1788466990.599990	15.87	3118	68	40.44	30.94
1788466990.700655	19.25	3367	68	47.89	38.07
1788466990.801348	19.13	3066	71	40.45	30.89
1788466990.902159	14.41	2767	67	34.58	24.98
1788466991.002577	19.27	3229	66	43.52	33.82
1788466991.103244	19.39	3161	66	43.27	33.70
1788466991.204330	16.41	2596	68	31.95	22.43
1788466991.304792	17.50	3388	70	46.65	36.91
1788466991.405399	19.03	3361	70	46.75	37.17
1788466991.505997	19.71	2490	69	31.42	21.82
1788466991.606371	14.56	3135	69	41.00	31.32
1788466991.706867	20.33	3365	69	47.20	37.53
1788466991.807494	20.04	3490	70	48.77	39.04
1788466991.908836	14.93	3056	66	39.64	30.09
1788466992.009444	19.50	2719	68	35.89	26.21
1788466992.110035	19.53	2945	71	37.75	28.09
1788466992.210650	14.44	2651	65	33.17	23.55
1788466992.311150	14.43	2758	68	33.65	24.10
1788466992.411654	14.64	2577	69	31.24	21.63
1788466992.514446	17.95	2834	68	35.89	26.48
1788466992.615199	16.38	3183	65	42.59	32.73
1788466992.715856	19.49	2907	70	38.96	29.30
1788466992.818437	17.68	3481	71	46.82	37.34
1788466992.919062	16.91	3296	66	44.77	34.93
1788466993.020448	16.26	2183	66	25.41	16.03
1788466993.120946	17.75	3124	70	43.72	33.94
1788466993.221679	18.93	3248	68	43.72	34.05
1788466993.322894	14.55	2611	65	31.71	22.26
1788466993.423262	19.07	2997	71	39.67	30.03
1788466993.524103	17.42	3151	68	41.11	31.46
1788466993.624676	16.27	3077	66	41.26	31.53
1788466993.725234	19.87	2791	70	35.53	25.93
1788466993.825692	14.59	3328	68	44.70	34.95
1788466993.926155	20.75	3168	67	43.15	33.48
1788466994.027058	14.60	3182	66	41.91	32.25
1788466994.127698	19.14	2945	66	38.65	28.93
1788466994.230267	15.56	2309	65	26.55	17.25
1788466994.330802	18.33	3296	69	46.66	36.71
1788466994.431172	19.28	3339	69	46.08	36.44
1788466994.531626	14.58	2936	70	37.92	28.21
1788466994.632013	15.76	2568	67	30.11	20.51
1788466994.732684	15.60	3026	69	39.24	29.59
1788466994.833248	17.98	2718	66	32.81	23.30
1788466994.933893	19.43	2940	68	37.17	27.52
1788466995.034477	19.60	3264	71	42.95	33.33
1788466995.135039	15.57	3158	65	41.37	31.69
1788466995.235587	19.14	3010	71	38.73	29.07
1788466995.336351	17.55	3017	70	40.55	30.99
1788466995.436766	16.46	3204	67	44.14	34.42
1788466995.537457	19.09	3115	66	42.28	32.67
1788466995.637817	19.36	3158	70	43.54	33.78
1788466995.741632	15.77	2841	66	36.50	27.25
1788466995.842101	18.17	3016	69	42.03	32.01
1788466995.942983	18.94	3111	69	41.03	31.39
1788466996.043462	19.27	3163	72	42.73	33.08
1788466996.144560	14.68	3437	69	46.51	36.78
1788466996.245674	20.92	3233	70	46.63	36.90
1788466996.348129	15.00	2862	68	36.70	27.15
1788466996.448814	18.83	2991	68	42.37	32.47
1788466996.549346	19.04	3077	68	42.39	32.75
1788466996.650558	17.32	2755	73	33.65	24.07
1788466996.751004	16.37	2850	68	35.04	25.37
1788466996.851475	19.13	3295	68	47.33	37.61
1788466996.951929	19.25	2697	70	32.39	22.87
1788466997.052681	14.46	2812	66	35.35	25.84
1788466997.153334	19.02	3234	68	45.21	35.49
1788466997.253804	19.12	3282	69	45.29	35.57
1788466997.354284	18.99	3401	71	46.27	36.64
1788466997.454785	15.71	3495	70	48.34	38.60
1788466997.555755	18.86	3003	66	39.46	29.84
1788466997.660349	16.74	2606	71	30.56	21.25
1788466997.760879	16.59	3068	71	40.26	30.20
1788466997.861467	18.99	3416	67	46.40	36.71
1788466997.961990	19.32	3118	69	43.74	33.99
1788466998.062841	16.22	3159	69	42.55	32.86
1788466998.163537	17.58	3339	68	45.68	36.01
1788466998.263941	19.65	2940	69	40.56	30.79
1788466998.364573	19.45	3009	68	40.16	30.47
1788466998.465128	14.47	3479	68	47.11	37.42
1788466998.565596	20.64	3266	71	45.61	35.94
1788466998.666052	14.60	3242	70	43.66	33.87
1788466998.766678	14.56	2755	66	34.32	24.72
1788466998.867143	14.43	2427	70	28.77	19.25
1788466998.967803	18.23	2886	65	37.71	28.07
1788466999.068207	19.18	3218	68	44.27	34.58
1788466999.169894	14.99	3265	70	42.76	33.16
1788466999.270400	18.85	3058	68	40.03	30.34
1788466999.371183	18.75	3445	68	46.29	36.59
1788466999.471648	18.85	2999	68	38.34	28.72
1788466999.572301	14.62	3262	70	43.33	33.57
1788466999.672838	20.80	3184	68	44.03	34.29
1788466999.773708	16.34	2453	68	28.03	18.54
1788466999.874275	17.01	3376	68	45.27	35.50
1788466999.974882	19.21	3062	65	39.49	29.80
1788467000.075423	18.98	3311	71	43.79	34.14
1788467000.176579	16.97	3510	71	48.01	38.30
1788467000.276995	16.31	3479	69	48.24	38.41
1788467000.377703	19.31	2377	65	29.55	19.97
1788467000.478241	18.93	3000	66	39.33	29.69
1788467000.579633	14.34	2805	67	35.09	25.47
1788467000.680048	19.25	3070	69	41.95	32.21
1788467000.780808	19.82	2968	71	40.37	30.70
1788467000.881164	14.95	2901	70	36.83	27.18
1788467000.981728	19.06	3307	67	44.03	34.34
1788467001.082086	19.05	3311	71	43.41	33.81
1788467001.186736	15.98	3513	71	46.13	36.78
1788467001.287230	17.27	3541	73	50.32	40.26
1788467001.387841	18.88	3385	73	47.80	38.05
1788467001.488297	19.07	3309	71	46.25	36.61
1788467001.589500	16.45	3474	70	47.81	38.12
1788467001.690028	17.26	3515	73	48.53	38.74
1788467001.790494	18.92	3450	68	47.23	37.49
1788467001.890976	19.85	3382	73	46.53	36.72
1788467001.991442	15.44	3454	68	47.06	37.35
1788467002.091876	19.41	3119	73	43.43	33.64
1788467002.194299	18.12	3017	70	39.87	30.41
1788467002.294706	15.46	3500	73	49.17	39.15
1788467002.396455	19.47	3529	72	48.51	38.86
1788467002.496858	20.16	3146	68	46.10	36.01
1788467002.597909	15.67	2685	71	32.87	23.45
1788467002.698327	17.51	3408	69	47.67	37.89
1788467002.798838	19.04	3152	70	43.25	33.48
1788467002.899325	19.03	3221	71	44.12	34.46
1788467003.000086	14.36	3239	68	43.00	33.71
1788467003.100866	20.42	3079	66	41.98	32.47
1788467003.203868	15.84	3157	70	41.67	32.21
1788467003.304300	16.59	3423	67	47.92	38.25
1788467003.404828	18.98	3084	70	41.04	31.46
1788467003.505317	19.11	3055	71	40.80	31.14
1788467003.607701	14.81	3254	66	43.52	34.21
1788467003.708072	18.50	2693	70	34.01	24.79
1788467003.808559	18.82	3360	69	45.27	36.10
1788467003.909895	18.14	2820	67	36.95	27.81
1788467004.010368	15.14	3526	72	46.86	38.00
1788467004.110858	18.67	3506	70	47.86	38.26
1788467004.211439	19.68	3270	71	43.26	33.96
1788467004.311848	15.05	3528	69	47.87	38.97
1788467004.412417	18.99	3253	69	44.21	34.88
1788467004.512908	19.35	3028	71	40.42	30.82
1788467004.613548	14.48	3532	69	47.39	38.31
1788467004.713897	19.01	3266	69	44.58	35.43
1788467004.814505	14.05	2499	65	29.71	21.01
1788467004.915024	14.31	2666	65	32.45	23.37
1788467005.015752	14.55	3244	70	41.88	32.57
1788467005.116100	18.88	3027	69	40.38	31.44
1788467005.216828	16.99	3398	71	45.50	36.85
1788467005.317216	15.98	3520	68	47.97	38.61
1788467005.417821	20.27	3368	70	47.43	37.91
1788467005.518270	14.37	3362	68	44.73	35.40
1788467005.618812	18.96	3217	70	42.91	33.69
1788467005.719483	65.79	3518	77	72.45	62.44
1788467005.820141	37.24	3537	68	61.49	51.43
1788467005.920570	19.30	3157	70	44.31	34.57
1788467006.021417	19.13	3416	69	48.11	38.29
1788467006.123359	18.10	2786	71	34.16	24.58
1788467006.223914	15.31	2991	69	39.23	29.36
1788467006.324627	19.14	3283	68	43.17	33.51
1788467006.425611	19.22	2841	66	37.06	27.40
1788467006.526505	17.88	2965	70	38.38	28.66
1788467006.627086	17.38	3486	71	48.43	38.64
1788467006.727505	19.42	2783	70	36.10	26.47
1788467006.828205	14.63	2984	68	38.90	29.21
1788467006.928799	19.51	2354	65	28.83	19.23
1788467007.029435	19.07	3115	69	40.49	30.90
1788467007.130513	16.93	2892	66	39.27	29.66
1788467007.231191	16.70	2213	65	26.03	16.45
1788467007.331597	19.60	2874	70	39.42	29.78
1788467007.432239	19.32	3070	68	40.05	30.48
1788467007.533296	13.85	3045	65	38.67	29.04
1788467007.633827	21.35	2844	71	39.39	29.64
1788467007.734178	14.79	3052	69	39.36	29.72
1788467007.835017	19.32	2820	67	35.94	26.40
1788467007.935529	19.01	3323	70	45.00	35.25
1788467008.036319	19.55	3136	68	44.83	35.07
1788467008.137223	14.41	2890	66	36.91	27.26
1788467008.237758	19.80	2748	69	38.45	28.73
1788467008.338428	19.22	3078	68	41.75	32.13
1788467008.439677	15.44	2368	65	28.52	18.97
1788467008.540079	18.41	2990	70	40.61	30.87
1788467008.640878	19.39	2633	66	32.77	23.16
1788467008.741764	18.00	3163	70	40.92	31.33
1788467008.842278	17.46	3342	70	45.07	35.32
1788467008.943051	19.47	3011	66	42.05	32.38
1788467009.044262	14.39	2954	66	37.01	27.52
1788467009.145085	19.37	2499	66	31.03	21.46
1788467009.245782	19.51	2989	67	38.44	28.77
1788467009.348306	15.82	2736	69	32.41	23.01
1788467009.448805	17.67	3162	68	43.12	33.28
1788467009.549608	18.90	3298	65	43.16	33.50
1788467009.651651	17.45	2691	68	31.67	22.19
1788467009.752008	16.60	2995	69	40.21	30.39
1788467009.852473	20.35	3519	69	48.96	39.28
1788467009.953069	14.35	2891	65	37.17	27.50
1788467010.053809	19.36	2522	65	30.45	20.83
1788467010.154398	19.44	2861	65	36.73	27.16
1788467010.258328	16.51	2264	65	25.32	16.03
1788467010.358791	16.97	2798	68	35.93	26.00
1788467010.459565	19.60	2469	65	30.31	20.80
1788467010.560086	19.39	2608	66	32.82	23.18
1788467010.660720	14.59	3216	68	42.13	32.46
1788467010.761342	19.22	3106	68	42.23	32.59
1788467010.862144	14.70	3214	67	42.39	32.74
1788467010.962694	14.55	2728	66	33.77	24.19
1788467011.063414	14.49	2254	65	26.13	16.70
1788467011.163934	20.80	3303	69	45.24	35.53
1788467011.264412	14.57	2888	68	36.35	26.82
1788467011.364981	18.99	3189	68	41.25	31.57
1788467011.465572	19.48	2612	67	30.71	21.24
1788467011.566136	14.56	3084	69	39.87	30.17
1788467011.666920	19.18	3360	66	45.91	36.32
1788467011.767369	19.50	3004	67	40.41	30.69
1788467011.870230	19.01	3321	68	45.77	36.23
1788467011.970905	14.59	2682	68	34.13	24.31
1788467012.072215	16.35	2871	65	34.40	24.91
1788467012.176291	17.55	2518	68	27.34	17.95
1788467012.276861	16.64	3265	68	44.59	34.67
1788467012.377645	19.47	2587	68	32.07	22.45
1788467012.478226	14.71	2914	70	37.27	27.59
1788467012.578609	19.32	2937	71	38.18	28.49
1788467012.679537	19.28	3209	65	43.61	34.02
1788467012.783411	18.54	2622	67	31.25	21.95
1788467012.883972	15.35	3039	67	40.91	30.99
1788467012.984511	19.40	3032	73	40.36	30.79
1788467013.085088	18.80	3210	68	41.89	32.21
1788467013.186507	15.66	3137	66	42.28	32.71
1788467013.287241	18.02	2439	65	30.90	21.29
1788467013.387747	20.26	2822	68	35.52	26.00
1788467013.488260	15.01	3224	69	43.00	33.31
1788467013.588847	19.20	3386	68	46.68	37.00
1788467013.689296	18.85	3439	68	47.62	37.80
1788467013.790298	15.60	2998	66	38.87	29.23
1788467013.891893	18.00	2166	66	24.83	15.32
1788467013.992429	19.66	2252	66	27.18	17.59
1788467014.094614	17.92	2998	67	39.11	29.57
1788467014.195244	15.88	3166	66	42.30	32.50
1788467014.295988	19.23	3228	70	44.67	34.94
1788467014.396555	14.40	3345	67	44.77	35.15
1788467014.497211	20.53	3280	69	46.14	36.38
1788467014.597824	14.51	2519	65	30.78	21.15
1788467014.698649	19.68	2729	69	35.69	26.15
1788467014.803328	16.81	3108	68	39.68	30.38
1788467014.903965	16.49	2428	66	29.39	19.44
1788467015.004354	19.59	2692	68	32.90	23.30
1788467015.105226	14.55	2441	66	29.47	19.94
1788467015.205815	19.44	2716	65	35.58	26.07
1788467015.310433	17.87	2825	65	36.61	26.98
1788467015.410882	15.58	2150	68	25.13	15.56
1788467015.511337	20.15	3406	70	47.82	38.18
1788467015.611789	14.89	2787	66	35.36	25.68
1788467015.712556	19.54	3117	65	39.88	30.28
1788467015.813839	19.61	2742	69	35.27	25.70
1788467015.914285	14.64	3390	70	45.59	35.85
1788467016.014758	19.52	3316	70	46.09	36.38
1788467016.115290	19.52	3257	70	45.30	35.53
1788467016.216504	16.25	3294	68	43.74	34.20
1788467016.317062	17.79	2866	69	37.17	27.39
1788467016.417650	19.69	2841	67	37.95	28.32
1788467016.518260	19.32	3407	69	47.07	37.31
1788467016.618677	14.54	3415	68	45.87	36.16
1788467016.719215	19.94	3312	66	45.54	35.78
1788467016.820264	15.88	2336	66	27.72	18.23
1788467016.921230	18.22	2898	66	37.96	28.25
1788467017.021795	19.34	2911	66	35.95	26.41
1788467017.122523	19.33	2864	68	36.63	27.00
1788467017.223113	14.40	3067	65	39.66	29.98
1788467017.323872	19.44	2637	66	32.62	23.13
1788467017.424355	19.44	2742	70	34.03	24.40
1788467017.526958	14.90	3004	67	37.89	28.43
1788467017.627578	19.39	3226	69	45.14	35.29
1788467017.728374	14.60	2407	65	29.05	19.46
1788467017.828991	14.36	2406	65	28.40	18.83
1788467017.929688	14.40	3036	65	38.65	29.08
1788467018.030392	20.76	3037	70	40.00	30.33
1788467018.131109	14.50	2922	65	37.75	28.04
1788467018.231711	19.72	2653	67	33.33	23.77
1788467018.332609	19.60	2481	65	30.06	20.47
1788467018.433252	14.56	2394	65	28.05	18.48
1788467018.533824	19.55	2614	67	31.64	22.00
1788467018.634332	19.64	2995	66	39.48	29.89
1788467018.736587	15.78	2960	66	38.64	29.22
1788467018.837232	18.48	2871	65	38.16	28.32
1788467018.937800	19.49	2838	68	35.62	26.06
1788467019.038318	14.74	3024	67	38.67	29.07
1788467019.138886	20.65	3309	69	46.64	36.94
1788467019.239244	14.65	3369	71	45.25	35.60
1788467019.339697	19.35	3057	68	40.97	31.36
1788467019.440343	15.58	2922	68	37.28	27.65
1788467019.541267	17.77	3274	71	45.14	35.42
1788467019.641643	19.29	3083	68	42.86	33.20
1788467019.742465	14.72	2994	65	39.05	29.37
1788467019.842837	19.54	2732	69	36.86	27.22
1788467019.944224	16.00	3374	68	45.77	36.10
1788467020.044959	17.73	2797	66	35.01	25.29
1788467020.145456	19.13	3040	68	39.39	29.79
1788467020.245824	14.60	3212	70	42.83	33.08
1788467020.346682	20.39	3212	67	45.06	35.40
1788467020.447176	14.46	2596	68	32.04	22.39
1788467020.547790	18.89	3480	70	47.74	38.06
1788467020.648290	18.93	2883	68	38.23	28.50
1788467020.748894	15.03	3334	70	45.19	35.49
1788467020.849300	19.25	3263	67	44.69	35.04
1788467020.951166	16.93	2613	67	34.55	24.91
1788467021.051619	19.23	2923	67	37.82	28.00
1788467021.152421	18.84	2983	65	38.68	29.04
1788467021.252858	18.26	3001	70	38.06	28.42
1788467021.353347	14.39	3398	70	45.07	35.58
1788467021.453712	20.11	3558	70	49.33	39.64
1788467021.554845	15.69	3244	68	44.58	34.99
1788467021.655877	17.78	2970	69	38.63	29.40
1788467021.756512	19.01	2622	68	31.91	22.34
1788467021.856863	19.16	2821	69	33.91	25.06
1788467021.957486	14.45	2704	66	33.30	23.76
1788467022.058044	19.13	2757	65	34.76	25.27
1788467022.158579	24.21	3169	71	47.76	37.82
1788467022.263145	20.97	3573	71	51.49	41.92
1788467022.363694	18.34	3500	71	51.39	41.00
1788467022.464109	19.14	3371	71	47.88	38.22
