epoch_s,monotonic_s,system_percent,process_percent,frequency_mhz,package_temp_c,rss_mib
1788466826.3924115,100146.567278324,11.3,291.3,3.5039166666666666,70.0,795.34765625
1788466826.827905,100147.002771946,11.3,275.6,3.566708333333333,70.0,795.34765625
1788466826.9678416,100147.1427084,11.1,307.3,2.8505000000000003,70.0,795.34765625
1788466827.1587977,100147.333664872,11.7,293.3,3.5664999999999982,70.0,795.34765625
1788466827.2930033,100147.467870274,11.7,298.0,2.445125,70.0,795.34765625
1788466827.4312935,100147.606160494,13.8,289.2,2.2944583333333335,70.0,795.34765625
1788466827.574421,100147.749288081,10.8,286.5,3.1265416666666668,70.0,795.34765625
1788466827.7170727,100147.891939675,11.9,287.4,2.481583333333334,70.0,795.34765625
1788466827.860548,100148.035415218,13.1,306.8,3.566249999999999,70.0,795.34765625
1788466827.9947464,100148.169613386,12.9,305.5,3.5663333333333322,70.0,795.34765625
1788466828.1283255,100148.303192193,9.2,291.6,3.566374999999999,67.0,795.34765625
1788466828.3088245,100148.483691517,12.7,293.9,3.563916666666666,67.0,795.34765625
1788466828.442904,100148.617771219,13.7,290.9,3.5661249999999995,67.0,795.34765625
1788466828.5846488,100148.759515903,13.3,289.2,3.566499999999999,67.0,795.34765625
1788466828.71938,100148.89424684,10.8,289.5,3.566124999999999,67.0,795.34765625
1788466828.8622885,100149.037155664,14.0,286.8,1.9997916666666669,67.0,795.34765625
1788466829.005011,100149.179878249,10.6,287.3,2.733916666666666,67.0,795.34765625
1788466829.139977,100149.314844058,7.9,289.0,2.799541666666667,67.0,795.34765625
1788466829.278759,100149.45362608,12.8,281.0,3.566291666666665,70.0,795.34765625
1788466829.4577894,100149.632656625,12.2,290.5,3.553583333333332,70.0,795.34765625
1788466829.5978487,100149.772715875,12.1,278.4,2.51025,70.0,795.34765625
1788466829.7376392,100149.912506194,11.6,286.2,3.5661666666666663,70.0,795.34765625
1788466829.8748941,100150.049761288,12.1,233.1,1.9998333333333334,70.0,795.34765625
1788466830.0127718,100150.18763902,10.3,289.7,3.566374999999999,70.0,795.34765625
1788466830.146817,100150.321683988,10.6,284.0,3.5664166666666666,70.0,795.34765625
1788466830.2847552,100150.459622408,12.6,297.2,2.0748750000000005,70.0,795.34765625
1788466830.427519,100150.60238623,10.6,301.2,2.2147083333333333,70.0,795.34765625
1788466830.6206307,100150.795497849,12.1,284.8,3.5664583333333333,70.0,795.34765625
1788466830.7556186,100150.930485608,12.8,296.3,2.671958333333333,70.0,795.34765625
1788466830.8981924,100151.073059439,13.2,294.6,3.5662499999999997,70.0,795.34765625
1788466831.0315268,100151.206393905,12.5,292.0,3.237541666666667,70.0,795.34765625
1788466831.169524,100151.344390925,11.2,290.4,3.5662499999999997,70.0,795.34765625
1788466831.311126,100151.485993323,12.0,289.5,3.2525000000000013,70.0,795.34765625
1788466831.4539118,100151.628778916,13.3,287.1,3.572875,70.0,795.34765625
1788466831.597641,100151.772507992,13.7,285.2,2.280958333333334,70.0,795.34765625
1788466831.784459,100151.959326124,11.5,288.9,3.5663333333333322,70.0,795.34765625
1788466831.9247923,100152.099659419,11.1,292.4,3.159041666666667,70.0,795.34765625
1788466832.067742,100152.242609404,13.2,286.8,3.3947083333333334,70.0,795.34765625
1788466832.2257948,100152.400661933,12.7,303.7,3.173666666666667,70.0,795.34765625
1788466832.3919923,100152.566859837,11.1,282.1,1.9995833333333335,70.0,795.34765625
1788466832.5559943,100152.730861525,10.8,287.3,2.471708333333334,69.0,795.34765625
1788466832.989339,100153.164206216,13.0,281.5,3.56625,69.0,795.34765625
1788466833.1309185,100153.305786338,12.0,289.5,2.0571250000000005,69.0,795.34765625
1788466833.2759264,100153.450793282,10.2,289.4,2.750375,69.0,795.34765625
1788466833.4168773,100153.591744703,10.1,283.4,1.9995416666666668,69.0,795.34765625
1788466833.5595949,100153.734461969,12.5,288.1,3.5662499999999997,69.0,795.34765625
1788466833.6956096,100153.870476667,8.7,286.7,2.7985,69.0,795.34765625
1788466833.831665,100154.006532209,15.4,293.5,3.1850833333333335,69.0,795.34765625
1788466833.9769542,100154.151821301,10.2,282.5,1.999791666666667,67.0,795.34765625
1788466834.1609533,100154.335820444,14.3,282.7,2.370625000000001,67.0,795.34765625
1788466834.2999253,100154.474792579,10.8,287.8,2.4215833333333334,67.0,795.34765625
1788466834.4374273,100154.612294438,12.0,283.6,1.9995833333333335,67.0,795.34765625
1788466834.578183,100154.753050242,14.2,284.2,2.0548333333333333,67.0,795.34765625
1788466834.71629,100154.891157206,12.3,296.9,3.5663749999999994,67.0,795.34765625
1788466834.8498642,100155.024731331,11.8,292.0,3.5662083333333325,67.0,795.34765625
1788466834.983801,100155.158667948,9.5,283.4,3.5663749999999985,67.0,795.34765625
1788466835.123859,100155.298726186,11.6,285.8,1.9995416666666668,69.0,795.34765625
1788466835.3089397,100155.483807173,12.2,291.3,2.4153750000000005,69.0,795.34765625
1788466835.451947,100155.626814033,15.0,294.4,3.5665833333333326,69.0,795.34765625
1788466835.5891023,100155.763969347,10.7,284.3,3.596083333333333,69.0,795.3515625
1788466835.7292182,100155.904085427,11.9,285.5,3.5664166666666657,69.0,795.3515625
1788466835.8643734,100156.039240706,12.8,295.9,2.9205833333333335,69.0,795.3515625
1788466836.003507,100156.178374039,12.2,280.3,2.6850833333333335,69.0,795.3515625
1788466836.141915,100156.316782157,12.3,296.2,2.723041666666667,69.0,795.3515625
1788466836.2854452,100156.460312227,11.4,285.7,3.566166666666667,71.0,795.3515625
1788466836.470084,100156.644950938,13.1,303.3,3.5664166666666657,71.0,795.3515625
1788466836.60461,100156.779477077,13.2,289.9,3.451124999999999,71.0,795.3515625
1788466836.77384,100156.948706867,13.8,283.6,2.307083333333334,71.0,795.3515625
1788466836.936199,100157.111065908,12.7,289.5,2.6612916666666666,71.0,795.3515625
1788466837.0986154,100157.273482345,9.2,283.2,3.5663333333333327,71.0,795.3515625
1788466837.260353,100157.435220115,13.9,284.4,2.6790833333333333,71.0,795.3515625
1788466837.424238,100157.599105162,11.7,280.7,2.3580000000000005,70.0,795.3515625
1788466837.6324847,100157.80735169,11.7,288.2,3.1621666666666672,70.0,795.3515625
1788466837.7926543,100157.967521523,10.8,299.6,2.6745,70.0,795.3515625
1788466837.9538047,100158.128671852,11.7,291.7,3.5532916666666665,70.0,795.3515625
1788466838.0864897,100158.261356725,15.5,301.4,2.8199583333333336,70.0,795.3515625
1788466838.226306,100158.401173233,11.6,293.3,3.026916666666667,70.0,795.3515625
1788466838.367983,100158.542850317,12.0,282.3,2.6959166666666667,70.0,795.3515625
1788466838.5016515,100158.676518422,12.1,291.8,2.8915,67.0,795.3515625
1788466838.6884744,100158.86334158,11.1,283.7,2.299916666666667,67.0,795.3515625
1788466838.83178,100159.006646859,12.9,278.8,3.5663333333333327,67.0,795.3515625
1788466838.9654334,100159.140300524,14.3,292.1,2.1252500000000003,67.0,795.3515625
1788466839.105002,100159.279869076,12.5,286.7,3.0977499999999996,67.0,795.3515625
1788466839.2432535,100159.418120964,9.7,289.2,1.9994583333333338,67.0,795.3515625
1788466839.3887393,100159.563606646,11.2,288.7,2.1664583333333343,67.0,795.3515625
1788466839.5368185,100159.711685466,12.4,297.2,2.835458333333334,68.0,795.3515625
1788466840.001275,100160.176142308,11.5,279.9,3.521041666666667,68.0,795.3515625
1788466840.140843,100160.315710066,10.8,286.6,2.957666666666667,68.0,795.3515625
1788466840.2779284,100160.452795612,14.0,284.5,3.5664166666666652,68.0,795.3515625
1788466840.4161894,100160.591056688,12.8,295.6,2.0146666666666673,68.0,795.3515625
1788466840.5613797,100160.736246614,12.3,290.1,2.8102083333333336,68.0,795.3515625
1788466840.6983643,100160.87323153,12.7,292.0,2.104333333333334,68.0,795.3515625
1788466840.837208,100161.012075254,13.0,288.2,3.115916666666667,68.0,795.3515625
1788466840.982833,100161.157700078,13.0,288.3,2.317166666666666,69.0,795.3515625
1788466841.1975224,100161.372389741,13.5,293.2,3.131958333333333,69.0,795.3515625
1788466841.3631618,100161.538028906,11.4,290.2,3.13775,69.0,795.3515625
1788466841.5245066,100161.699373558,12.4,291.3,3.566583333333332,69.0,795.3515625
1788466841.6582077,100161.833074739,11.5,299.2,3.5663333333333327,69.0,795.3515625
1788466841.7944405,100161.969307728,12.7,278.9,3.238708333333333,69.0,795.3515625
1788466841.9384367,100162.11330387,10.8,291.7,3.5351250000000007,69.0,795.3515625
1788466842.0744145,100162.249281703,13.1,301.5,2.7443333333333335,71.0,795.3515625
1788466842.2610097,100162.435876536,11.0,289.4,3.566625,71.0,795.3515625
1788466842.400344,100162.575210878,12.2,287.1,3.4339166666666667,71.0,795.3515625
1788466842.5372403,100162.712107493,11.8,299.5,3.5664166666666657,71.0,795.3515625
1788466842.678113,100162.852980214,14.2,276.7,1.9995416666666674,71.0,795.3515625
1788466842.819384,100162.994251176,14.5,304.5,2.4702083333333342,71.0,795.3515625
1788466842.954347,100163.129214147,13.6,281.6,3.072625,71.0,795.3515625
1788466843.0945797,100163.269446651,10.0,292.1,3.5835000000000004,71.0,795.3515625
1788466843.234565,100163.409432166,11.9,292.7,3.2357083333333345,70.0,795.3515625
1788466843.4216082,100163.596475224,11.5,283.7,3.630875,70.0,795.3515625
1788466843.5641649,100163.739031988,11.9,287.3,3.566458333333333,70.0,795.3515625
1788466843.6984904,100163.873357754,15.9,290.6,2.0039583333333337,70.0,795.3515625
1788466843.8494127,100164.024279825,14.1,298.1,3.5675416666666657,70.0,795.3515625
1788466843.9945953,100164.1694624,10.7,282.4,2.3960000000000004,70.0,795.3515625
1788466844.1373487,100164.312215732,11.9,287.4,3.5659999999999994,70.0,795.3515625
1788466844.2754445,100164.450311681,13.7,296.3,2.505666666666667,70.0,795.3515625
1788466844.4106557,100164.585522899,12.6,296.4,2.4305,70.0,795.3515625
1788466844.5965965,100164.771463683,11.6,285.0,2.536958333333333,70.0,795.3515625
1788466844.7341235,100164.908990743,14.7,290.8,2.38775,70.0,795.3515625
1788466844.8779194,100165.052786676,12.9,299.2,3.566666666666666,70.0,795.3515625
1788466845.0154083,100165.190275505,12.6,275.9,3.228541666666666,70.0,795.3515625
1788466845.152982,100165.327849079,13.1,290.8,3.5665833333333326,70.0,795.3515625
1788466845.2943408,100165.469207924,10.7,290.0,3.528708333333334,70.0,795.3515625
1788466845.4421246,100165.616991834,10.6,284.6,2.210166666666667,70.0,795.3515625
1788466845.588701,100165.763568173,13.8,313.8,2.0085416666666664,70.0,795.3515625
1788466845.7759655,100165.950832724,11.3,287.9,2.852916666666666,70.0,795.35546875
1788466845.9154453,100166.090312405,11.3,286.9,2.051458333333334,70.0,795.35546875
1788466846.276343,100166.451210172,12.2,282.7,3.566458333333332,70.0,795.35546875
1788466846.4142315,100166.589098872,11.0,290.0,3.5664999999999996,70.0,795.35546875
1788466846.5798593,100166.754726208,12.8,296.2,2.811041666666666,70.0,795.35546875
1788466846.7488742,100166.923741489,10.7,289.6,3.0000416666666667,71.0,795.35546875
1788466846.953998,100167.128865304,12.5,292.8,3.3619583333333334,71.0,795.35546875
1788466847.1120236,100167.286890681,11.1,284.5,3.439375,71.0,795.35546875
1788466847.2708435,100167.445710503,13.9,290.0,3.566458333333332,71.0,795.35546875
1788466847.4336212,100167.608488638,12.7,288.7,1.9995833333333337,71.0,795.35546875
1788466847.618412,100167.793279203,11.4,248.9,1.1566250000000002,71.0,795.35546875
1788466847.7659628,100167.940829735,10.8,284.7,3.5661666666666663,71.0,795.35546875
1788466847.9045699,100168.079437028,10.7,288.6,3.5025416666666658,70.0,795.35546875
1788466848.0954018,100168.27026889,13.3,298.7,2.848624999999999,70.0,795.35546875
1788466848.2324178,100168.407284888,11.0,284.5,1.9996250000000002,70.0,795.35546875
1788466848.380689,100168.555556012,13.2,296.9,2.7592083333333335,70.0,795.35546875
1788466848.5164838,100168.69135095,14.1,287.2,3.5664999999999982,70.0,795.35546875
1788466848.6528156,100168.82768289,10.2,286.0,2.1316666666666673,70.0,795.35546875
1788466848.7952342,100168.970101661,13.1,287.3,2.031166666666667,70.0,795.35546875
1788466848.9311485,100169.106015648,13.5,287.7,3.0156250000000004,70.0,795.35546875
1788466849.0720358,100169.246903029,12.1,283.9,2.323750000000001,69.0,795.35546875
1788466849.262511,100169.437378325,13.7,294.0,2.4530000000000003,69.0,795.35546875
1788466849.3985703,100169.573437363,13.8,294.0,3.5302916666666673,69.0,795.35546875
1788466849.5359213,100169.71078851,11.0,298.5,3.5665416666666654,69.0,795.35546875
1788466849.6714907,100169.846357825,12.6,295.0,2.697458333333333,69.0,795.35546875
1788466849.80859,100169.983457011,12.4,299.1,3.5664166666666666,69.0,795.35546875
1788466849.9474115,100170.122278623,13.3,287.6,2.294916666666667,69.0,795.35546875
1788466850.0903518,100170.265219132,11.7,294.4,2.6470000000000002,69.0,795.35546875
1788466850.2344189,100170.409286449,12.8,290.7,1.9995833333333337,69.0,795.35546875
1788466850.4276114,100170.602478517,12.6,290.2,3.566249999999999,69.0,795.35546875
1788466850.5645807,100170.739447849,11.1,299.6,2.0824166666666675,69.0,795.35546875
1788466850.7087004,100170.883567398,11.3,291.5,3.613875,69.0,795.35546875
1788466850.8445837,100171.019450663,12.2,294.0,3.5740833333333324,69.0,795.35546875
1788466850.980331,100171.155198103,11.2,295.1,3.019375,69.0,795.35546875
1788466851.1174095,100171.292276756,15.3,298.4,2.813416666666667,69.0,795.35546875
1788466851.258999,100171.433866043,12.8,290.2,3.183291666666666,69.0,795.35546875
1788466851.3964987,100171.571365832,11.3,290.8,2.0097500000000004,70.0,795.35546875
1788466851.5829372,100171.7578044,14.3,289.7,3.566374999999999,70.0,795.35546875
1788466851.7224038,100171.897270974,10.2,286.8,2.1922916666666667,70.0,795.35546875
1788466851.859179,100172.034046008,12.6,285.1,1.999625,70.0,795.35546875
1788466851.998052,100172.172919022,13.0,273.5,1.9995000000000003,70.0,795.35546875
1788466852.1368,100172.311667439,10.5,274.1,3.000208333333335,70.0,795.35546875
1788466852.271261,100172.446127825,12.9,297.5,3.4314166666666672,70.0,795.35546875
1788466852.740357,100172.915223978,11.9,274.8,2.4910833333333335,70.0,795.35546875
1788466852.8818846,100173.056751894,13.1,283.1,1.9997083333333334,70.0,795.35546875
1788466853.0205848,100173.195451899,10.8,281.2,3.5665833333333317,70.0,795.35546875
1788466853.1570497,100173.331916651,11.3,293.1,3.5663333333333322,70.0,795.35546875
1788466853.2902544,100173.465121531,11.5,285.3,2.7843750000000003,70.0,795.35546875
1788466853.4259336,100173.600800656,11.5,302.2,3.2503750000000005,70.0,795.35546875
1788466853.5632658,100173.738132822,10.3,284.0,3.5663333333333322,70.0,795.35546875
1788466853.698011,100173.872877999,13.4,282.0,3.5663333333333322,70.0,795.35546875
1788466853.8782334,100174.053100451,12.9,294.1,3.566666666666665,70.0,795.35546875
1788466854.0243196,100174.19918693,12.8,301.2,3.566166666666666,70.0,795.35546875
1788466854.1700308,100174.344897809,14.3,301.6,3.5660416666666666,70.0,795.35546875
1788466854.3309543,100174.505821364,11.0,279.6,3.5665833333333326,70.0,795.35546875
1788466854.490321,100174.665188039,13.2,288.6,3.566499999999999,70.0,795.35546875
1788466854.650881,100174.825748061,11.7,280.6,3.566083333333333,70.0,795.35546875
1788466854.8119073,100174.986774366,13.7,298.1,3.566333333333333,70.0,795.35546875
1788466855.0164533,100175.191320395,13.6,288.4,3.566541666666666,70.0,795.35546875
1788466855.1859844,100175.360851499,11.8,283.0,3.0593749999999997,70.0,795.35546875
1788466855.348505,100175.523372025,10.4,295.2,3.5664999999999996,70.0,795.35546875
1788466855.5075645,100175.682431709,15.0,289.2,3.46475,70.0,795.35546875
1788466855.6804116,100175.855279068,11.4,289.4,1.9995416666666668,70.0,795.35546875
1788466855.851801,100176.026667919,12.0,286.0,3.5872083333333324,70.0,795.35546875
1788466855.984988,100176.159854842,11.8,285.3,3.551416666666666,68.0,795.35546875
1788466856.167988,100176.342855227,13.3,289.5,2.201541666666667,68.0,795.35546875
1788466856.3044357,100176.479302649,12.2,292.9,3.3329583333333326,68.0,795.35546875
1788466856.4412956,100176.616162718,11.8,292.6,3.544791666666667,68.0,795.35546875
1788466856.578142,100176.753008896,11.8,285.0,3.1811666666666665,68.0,795.35546875
1788466856.7163382,100176.891205537,13.1,289.4,2.018583333333334,68.0,795.35546875
1788466856.8584156,100177.033282664,12.5,274.6,3.566291666666667,68.0,795.35546875
1788466856.9967535,100177.171620569,10.9,296.3,3.566499999999999,68.0,795.35546875
1788466857.1395547,100177.314422046,10.9,293.4,1.9995000000000003,68.0,795.35546875
1788466857.3271222,100177.501989308,13.6,288.5,2.9775416666666668,68.0,795.35546875
1788466857.4614868,100177.636353916,12.9,282.8,2.754125,68.0,795.35546875
1788466857.599423,100177.774290536,11.5,282.8,3.629208333333334,68.0,795.35546875
1788466857.7352645,100177.910131388,12.5,301.8,3.566249999999999,68.0,795.35546875
1788466857.8761506,100178.051017637,10.5,290.9,3.5663333333333327,68.0,795.35546875
1788466858.0124917,100178.187359028,11.1,308.0,2.6224583333333333,68.0,795.35546875
1788466858.1576538,100178.332520801,10.2,289.1,3.566499999999999,68.0,795.35546875
1788466858.295479,100178.470346212,11.9,304.7,3.6205416666666665,69.0,795.35546875
1788466858.4774525,100178.652319728,12.2,280.5,3.566291666666666,69.0,795.35546875
1788466858.6152365,100178.790103614,12.6,289.9,3.0641250000000007,69.0,795.35546875
1788466858.75202,100178.926887239,15.1,292.3,2.9532916666666655,69.0,795.35546875
1788466858.8955116,100179.070378638,11.6,293.2,3.5710833333333327,69.0,795.35546875
1788466859.033824,100179.208691578,11.7,274.6,1.9996250000000002,69.0,795.35546875
1788466859.1772625,100179.352130041,11.6,292.9,3.5988749999999996,69.0,795.35546875
1788466859.586018,100179.760885329,12.4,283.7,1.9998333333333334,69.0,795.35546875
1788466859.73086,100179.905727026,10.7,290.2,3.566458333333333,69.0,795.35546875
1788466859.8662322,100180.041099283,11.7,265.9,2.005666666666667,69.0,795.35546875
1788466860.0139382,100180.188805172,12.3,290.7,2.8326666666666664,69.0,795.35546875
1788466860.1517417,100180.326608711,13.1,298.0,3.567041666666665,69.0,795.35546875
1788466860.2885096,100180.463376754,13.2,285.1,2.66425,69.0,795.35546875
1788466860.4277964,100180.60266351,10.6,294.4,3.428625,65.0,795.35546875
1788466860.6515546,100180.826421666,10.3,254.7,2.194875,65.0,795.35546875
1788466860.7954981,100180.970365357,10.3,298.9,3.5663749999999994,65.0,795.35546875
1788466860.9372106,100181.112077687,13.1,289.3,3.5664166666666657,65.0,795.35546875
1788466861.0727525,100181.24761933,11.4,280.0,3.4511250000000007,65.0,795.35546875
1788466861.21213,100181.386997417,13.0,294.4,1.9995000000000003,65.0,795.35546875
1788466861.3555708,100181.530438109,11.9,285.8,2.0313333333333334,65.0,795.35546875
1788466861.4950833,100181.669950513,11.9,286.9,3.2095,69.0,795.35546875
1788466861.6868696,100181.86173676,13.1,291.9,2.0367083333333333,69.0,795.35546875
1788466861.826983,100182.001849952,12.5,299.5,3.5660416666666657,69.0,795.35546875
1788466861.96529,100182.140156997,11.7,289.5,3.5945000000000014,69.0,795.35546875
1788466862.1024244,100182.277291323,12.7,291.7,3.569624999999999,69.0,795.35546875
1788466862.2385755,100182.413442359,12.8,293.8,3.103291666666666,69.0,795.35546875
1788466862.3846645,100182.559531847,12.2,294.2,2.192833333333334,69.0,795.35546875
1788466862.5264866,100182.701353518,11.8,289.2,2.9632083333333328,69.0,795.35546875
1788466862.66571,100182.840577109,12.7,294.1,3.566249999999999,68.0,795.35546875
1788466862.8557875,100183.030654715,13.2,300.1,1.9683333333333337,68.0,795.35546875
1788466863.0068574,100183.181724656,14.8,284.7,2.8507499999999997,68.0,795.35546875
1788466863.147378,100183.322244886,11.8,284.7,3.5687499999999996,68.0,795.35546875
1788466863.2853525,100183.460219566,12.3,282.6,3.4611250000000005,68.0,795.35546875
1788466863.4245915,100183.599458677,11.7,286.9,2.9148750000000003,68.0,795.35546875
1788466863.5658662,100183.740733685,9.0,283.5,3.2418333333333336,68.0,795.35546875
1788466863.703549,100183.878416172,11.3,304.9,2.1113333333333335,70.0,795.35546875
1788466863.8943434,100184.069210579,11.9,288.4,3.123791666666666,70.0,795.35546875
1788466864.0446942,100184.219561405,11.5,305.9,2.9158333333333335,70.0,795.35546875
1788466864.1813354,100184.356202642,14.1,300.0,3.448333333333334,70.0,795.35546875
1788466864.3193796,100184.494246449,11.5,289.8,2.314541666666667,70.0,795.35546875
1788466864.45882,100184.633687141,12.5,294.1,3.5661666666666663,70.0,795.35546875
1788466864.5965767,100184.771443843,11.2,283.0,2.517041666666667,70.0,795.35546875
1788466864.7331808,100184.908047757,10.5,292.9,3.566624999999999,70.0,795.35546875
1788466864.8733811,100185.04824811,12.9,292.4,3.195958333333332,68.0,795.35546875
1788466865.0644684,100185.239335653,13.9,287.8,2.407625,68.0,795.35546875
1788466865.2946436,100185.469510874,6.0,134.7,1.0227916666666672,68.0,795.35546875
1788466865.612566,100185.78743307,10.2,283.1,2.1540000000000004,68.0,795.35546875
1788466865.7631743,100185.938041599,13.9,285.5,2.100916666666667,68.0,795.35546875
1788466865.908059,100186.082926055,9.5,303.7,2.452,68.0,795.35546875
1788466866.0468543,100186.221721351,11.4,288.3,3.566583333333332,68.0,795.35546875
1788466866.2255485,100186.400415725,14.1,285.3,2.587833333333333,68.0,795.35546875
1788466866.3707743,100186.545641426,10.2,296.2,2.879208333333333,68.0,795.35546875
1788466866.5159187,100186.690786256,13.3,289.3,2.463291666666667,68.0,795.35546875
1788466866.655957,100186.830824427,12.7,285.6,2.115791666666667,68.0,795.35546875
1788466866.7978935,100186.972760819,11.5,296.0,2.7481250000000004,68.0,795.35546875
1788466866.9363034,100187.11117024,12.9,296.3,3.6099999999999994,68.0,795.35546875
1788466867.070924,100187.245791099,12.3,289.7,3.5682499999999986,68.0,795.35546875
1788466867.212169,100187.387036084,12.8,290.2,2.15225,69.0,795.35546875
1788466867.403304,100187.578172359,13.5,293.0,3.1151666666666658,69.0,795.35546875
1788466867.5396132,100187.714480258,13.8,293.5,3.566624999999999,69.0,795.35546875
1788466867.676987,100187.85185407,10.9,283.3,2.4944583333333337,69.0,795.35546875
1788466867.8153374,100187.990204693,12.3,282.4,2.425791666666667,69.0,795.35546875
1788466867.9555407,100188.130407887,10.8,298.5,2.3292500000000005,69.0,795.35546875
1788466868.0978663,100188.272733613,10.6,282.0,1.999666666666667,69.0,795.35546875
1788466868.248699,100188.423566004,11.6,285.2,3.566166666666666,69.0,795.35546875
1788466868.3819797,100188.556846705,12.7,284.7,3.566624999999999,70.0,795.35546875
1788466868.5624263,100188.737293351,12.1,282.9,3.5663749999999994,70.0,795.35546875
1788466868.6960804,100188.87094736,11.8,291.8,3.566499999999999,70.0,795.35546875
1788466868.8316922,100189.006559494,13.8,287.5,2.0042500000000003,70.0,795.35546875
1788466868.9826581,100189.157525233,13.1,291.5,2.1031250000000004,70.0,795.35546875
1788466869.124426,100189.299293326,11.6,296.2,2.4888749999999997,70.0,795.35546875
1788466869.2642336,100189.439100474,9.4,292.9,2.7479999999999998,70.0,795.35546875
1788466869.4043705,100189.57923757,13.0,293.0,2.7893749999999997,70.0,795.35546875
1788466869.5504832,100189.725350252,12.7,287.5,3.5395000000000003,71.0,795.35546875
1788466869.7356377,100189.910504672,11.2,291.7,3.566374999999999,71.0,795.35546875
1788466869.8810928,100190.05596005,11.2,295.6,3.5664166666666657,71.0,795.35546875
1788466870.0148683,100190.189735456,11.8,291.5,2.954083333333333,71.0,795.35546875
1788466870.1665173,100190.3413842,15.7,290.2,3.566583333333332,71.0,795.35546875
1788466870.3010004,100190.475867668,14.4,282.5,2.1017083333333333,71.0,795.35546875
1788466870.4465547,100190.621421756,11.0,288.6,3.3390833333333334,71.0,795.35546875
1788466870.5839717,100190.758838966,11.3,290.8,3.205958333333333,71.0,795.35546875
1788466870.7191515,100190.894018555,12.2,288.9,3.5664999999999982,69.0,795.35546875
1788466870.9007714,100191.075638411,11.6,285.4,2.4841666666666673,69.0,795.35546875
1788466871.049291,100191.224158118,9.7,290.7,3.440541666666667,69.0,795.35546875
1788466871.192588,100191.367455116,10.8,279.1,2.3870833333333334,69.0,795.35546875
1788466871.543382,100191.718249165,11.7,276.4,3.5662499999999997,69.0,795.35546875
1788466871.6789129,100191.853779708,11.7,295.2,3.489166666666666,69.0,795.35546875
1788466871.8159328,100191.990800045,11.3,284.1,2.008125,70.0,795.35546875
1788466872.0084474,100192.183314516,13.0,286.3,3.351416666666666,70.0,795.35546875
1788466872.168878,100192.343745059,12.6,292.7,3.5003750000000005,70.0,795.35546875
1788466872.3031404,100192.478007856,10.4,290.7,2.265333333333334,70.0,795.35546875
1788466872.447734,100192.622601124,10.3,297.4,3.566499999999999,70.0,795.35546875
1788466872.5841503,100192.759017485,11.6,300.5,2.478250000000001,70.0,795.35546875
1788466872.7233276,100192.898194727,9.1,280.3,3.6294583333333326,70.0,795.35546875
1788466872.8585372,100193.033404278,12.0,295.3,2.5681666666666665,70.0,795.35546875
1788466872.9924746,100193.167341746,12.7,299.1,2.7745833333333336,71.0,795.35546875
1788466873.1771986,100193.352065822,11.4,286.9,2.2078333333333338,71.0,795.35546875
1788466873.3195193,100193.494386372,11.7,294.6,2.6436250000000006,71.0,795.35546875
1788466873.4571283,100193.631995331,13.2,298.5,3.449708333333333,71.0,795.35546875
1788466873.593158,100193.768024906,12.7,279.4,3.5663333333333322,71.0,795.35546875
1788466873.7279823,100193.902849516,10.6,288.7,2.2095416666666674,71.0,795.35546875
1788466873.8685894,100194.043456547,12.9,284.4,2.147625,71.0,795.35546875
1788466874.01623,100194.191097108,12.9,304.8,2.782125,71.0,795.35546875
1788466874.158508,100194.333375199,10.7,302.8,3.1352083333333334,68.0,795.35546875
1788466874.3384442,100194.513311689,13.3,272.3,2.0407500000000005,68.0,795.35546875
1788466874.4766188,100194.651485946,12.9,296.8,3.575958333333332,68.0,795.35546875
1788466874.6201754,100194.795042491,12.5,292.5,3.5667083333333323,68.0,795.35546875
1788466874.758674,100194.933540865,12.8,303.3,3.5662499999999997,68.0,795.35546875
1788466874.9025257,100195.077392811,14.0,291.2,2.0108333333333337,68.0,795.35546875
1788466875.0544653,100195.229332513,13.7,283.2,2.316916666666667,68.0,795.35546875
1788466875.206091,100195.380958227,14.0,277.5,2.310958333333334,67.0,795.35546875
1788466875.40043,100195.575297482,12.7,298.4,2.5661666666666663,67.0,795.35546875
1788466875.5551312,100195.729998385,12.8,284.4,2.267000000000001,67.0,795.35546875
1788466875.7022924,100195.877159595,17.0,299.1,3.5664583333333315,67.0,795.35546875
1788466875.8398747,100196.014742054,11.5,290.7,2.1188333333333333,67.0,795.35546875
1788466875.9885013,100196.163368503,13.3,296.1,3.5935833333333327,67.0,795.35546875
1788466876.1277876,100196.302654688,12.2,279.6,3.5664166666666657,67.0,795.35546875
1788466876.2678177,100196.442684974,12.7,285.1,2.271041666666667,70.0,795.35546875
1788466876.4540155,100196.628882678,12.5,285.4,3.5664583333333315,70.0,795.35546875
1788466876.6185882,100196.793455285,13.7,291.7,3.5664166666666657,70.0,795.35546875
1788466876.776258,100196.951124983,11.6,285.4,3.610333333333333,70.0,795.35546875
1788466876.9348059,100197.109672824,13.2,290.1,2.812041666666667,70.0,795.35546875
1788466877.094278,100197.26914527,10.8,288.1,2.508958333333333,70.0,795.35546875
1788466877.260574,100197.435441211,12.1,294.7,2.7732500000000004,70.0,795.35546875
1788466877.4198577,100197.594724789,10.6,289.1,3.101083333333333,67.0,795.35546875
1788466877.6353767,100197.810243824,15.0,292.3,2.5341250000000004,67.0,795.35546875
1788466877.8011997,100197.976066771,13.6,283.5,3.5664999999999996,67.0,795.35546875
