sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
1000,21,1,740,74.0,1.1784629879985005,848.5629249149338,1.0318091983795166,1.0118724703788757,0.18295625909318083,1.3551329910755157,0.6217120289802551,2.6316699981689453,12,31.393333333333327,31.747500000000002,2.66473333333332,36.995881403232914,3.1402896062191887,36.995881403232914,3.1402896062191887,30.5,1755.0,61.0,2026-08-25T17:44:48.988815+00:00,2026-08-25T17:44:50.167293+00:00
1000,22,1,740,74.0,0.800107688002754,1249.8317601424646,0.6795142327845096,0.5961779952049255,0.19740608044408556,1.0455784916877746,0.4913350045681,1.3995790481567383,8,33.59,32.01,4.861399999999996,26.87561724001251,3.8896435144565853,26.87561724001251,3.8896435144565853,31.0,1811.0,61.0,2026-08-25T17:44:50.172214+00:00,2026-08-25T17:44:50.972335+00:00
1000,23,1,740,74.0,0.7481093460082775,1336.7029904595463,0.6267695793807506,0.5755145251750946,0.1334732872274595,0.9426256000995634,0.49640798568725586,1.4513239860534668,7,37.151428571428575,35.08571428571429,8.422828571428568,27.793330931844665,6.30119677411126,27.793330931844665,6.30119677411126,35.42857142857143,1867.0,61.0,2026-08-25T17:44:50.976403+00:00,2026-08-25T17:44:51.724519+00:00
1000,24,1,740,74.0,0.679214462012169,1472.2890278830425,0.5578852249979973,0.5309740006923676,0.10319587580276958,0.6948297500610351,0.49150601029396057,2.7002360820770264,7,37.944285714285705,37.32857142857143,9.215685714285698,25.772307607864594,6.259427014501791,25.772307607864594,6.259427014501791,50.0,1867.0,61.0,2026-08-25T17:44:51.728782+00:00,2026-08-25T17:44:52.408004+00:00
1000,25,1,740,74.0,0.6924208740092581,1444.2083385063133,0.5729967549741268,0.5138239860534668,0.15414975412177018,0.9375810116529464,0.4897029995918274,1.3995790481567383,7,36.357142857142854,37.55714285714286,7.628542857142847,25.17444463362231,5.282162312559933,25.17444463362231,5.282162312559932,37.857142857142854,1867.0,61.0,2026-08-25T17:44:52.412838+00:00,2026-08-25T17:44:53.105274+00:00
1000,26,1,740,74.0,0.6300279429997317,1587.23118730057,0.5163602510690689,0.5060169994831085,0.03165463362124029,0.5804446578025816,0.4904949963092804,0.7469620108604431,6,38.39,37.794999999999995,9.661399999999993,24.186772731759703,6.086951968497604,24.186772731759703,6.086951968497604,36.166666666666664,1867.0,61.0,2026-08-25T17:44:53.109544+00:00,2026-08-25T17:44:53.739580+00:00
1000,27,1,740,74.0,0.6733302799984813,1485.1552495192338,0.5530507246255875,0.5109400153160095,0.08303353013706058,0.7492210239171981,0.49040499329566956,0.9669650197029114,7,37.99285714285714,38.06,9.264257142857133,25.5817411379423,6.2379048559779235,25.5817411379423,6.2379048559779235,52.0,1867.0,61.0,2026-08-25T17:44:53.743492+00:00,2026-08-25T17:44:54.416830+00:00
1000,28,1,740,74.0,1.0064556790021015,993.5857294694762,0.8677883848547936,0.9082995057106018,0.2563085246201601,1.3230801165103911,0.4910210072994232,2.1441550254821777,10,35.74300000000001,37.406000000000006,7.014400000000002,35.97374533457212,7.059682714792343,35.97374533457212,7.059682714792343,32.8,1867.0,61.0,2026-08-25T17:44:54.421252+00:00,2026-08-25T17:44:55.427718+00:00
1000,29,1,740,74.0,0.719547667002189,1389.761993345408,0.6045100753903389,0.5088419914245605,0.19328623427174668,1.030996161699295,0.48895299434661865,1.5967450141906738,7,35.582857142857144,36.05714285714286,6.854257142857136,25.603561842415033,4.931964736175942,25.603561842415033,4.931964736175942,30.857142857142858,1867.0,61.0,2026-08-25T17:44:55.432641+00:00,2026-08-25T17:44:56.152201+00:00
1000,30,1,740,74.0,0.6921387170004891,1444.7970839338168,0.5802409671843052,0.5155314803123474,0.1451904579655696,1.0189125478267669,0.4932290017604828,1.242777943611145,7,38.212857142857146,36.90571428571429,9.484257142857139,26.448597915780123,6.5644215705598645,26.448597915780123,6.5644215705598645,37.714285714285715,1867.0,61.0,2026-08-25T17:44:56.156648+00:00,2026-08-25T17:44:56.848795+00:00
