monotonic_s,timestamp,pstate,power_instant_w,power_average_w,utilization_gpu_percent,utilization_memory_percent,memory_used_mib,clock_sm_mhz,clock_memory_mhz,temperature_c,fan_speed_percent
94412.728392716,2026/09/03 15:44:52.552,P2,27.88,27.95,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94412.829272498,2026/09/03 15:44:52.653,P2,27.88,27.95,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94412.930177614,2026/09/03 15:44:52.754,P2,27.88,27.95,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.031574809,2026/09/03 15:44:52.855,P2,27.88,27.95,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.132076787,2026/09/03 15:44:52.956,P2,27.88,27.95,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.233172639,2026/09/03 15:44:53.057,P2,27.85,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.334294012,2026/09/03 15:44:53.158,P2,27.85,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.434981969,2026/09/03 15:44:53.259,P2,27.85,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.535704247,2026/09/03 15:44:53.360,P2,27.85,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.636638324,2026/09/03 15:44:53.460,P2,27.85,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94413.737488992,2026/09/03 15:44:53.561,P2,27.97,27.88,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94413.838200085,2026/09/03 15:44:53.662,P2,27.97,27.88,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94413.93900913,2026/09/03 15:44:53.763,P2,27.97,27.88,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.043956833,2026/09/03 15:44:53.864,P2,27.97,27.88,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.140679455,2026/09/03 15:44:53.964,P2,27.97,27.88,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.241480527,2026/09/03 15:44:54.065,P2,27.82,27.89,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.342171984,2026/09/03 15:44:54.166,P2,27.82,27.89,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.443298516,2026/09/03 15:44:54.267,P2,27.82,27.89,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.54383132,2026/09/03 15:44:54.368,P2,27.82,27.89,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.645005823,2026/09/03 15:44:54.468,P2,27.82,27.89,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94414.745841788,2026/09/03 15:44:54.569,P2,27.97,27.9,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94414.84664304,2026/09/03 15:44:54.670,P2,27.97,27.9,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94414.947392777,2026/09/03 15:44:54.771,P2,27.97,27.9,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.048263965,2026/09/03 15:44:54.872,P2,27.97,27.9,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.148801046,2026/09/03 15:44:54.973,P2,27.97,27.9,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.249812042,2026/09/03 15:44:55.073,P2,27.94,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.35076545,2026/09/03 15:44:55.174,P2,27.94,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.45190806,2026/09/03 15:44:55.275,P2,27.94,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.552693154,2026/09/03 15:44:55.376,P2,27.94,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.653338339,2026/09/03 15:44:55.477,P2,27.94,27.89,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94415.754770307,2026/09/03 15:44:55.578,P2,27.8,27.91,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94415.855270543,2026/09/03 15:44:55.679,P2,27.8,27.91,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94415.955948532,2026/09/03 15:44:55.780,P2,27.8,27.91,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.056754932,2026/09/03 15:44:55.881,P2,27.8,27.91,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.157416321,2026/09/03 15:44:55.981,P2,27.8,27.91,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.258395727,2026/09/03 15:44:56.082,P2,27.89,27.9,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.359181018,2026/09/03 15:44:56.183,P2,27.89,27.9,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.459930921,2026/09/03 15:44:56.284,P2,27.89,27.9,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.560943116,2026/09/03 15:44:56.385,P2,27.89,27.9,17.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94416.661787805,2026/09/03 15:44:56.485,P2,28.03,27.93,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94416.762693825,2026/09/03 15:44:56.586,P2,28.03,27.93,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94416.863484832,2026/09/03 15:44:56.687,P2,28.03,27.93,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94416.964321557,2026/09/03 15:44:56.788,P2,28.03,27.93,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.065039004,2026/09/03 15:44:56.889,P2,28.03,27.93,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.165933556,2026/09/03 15:44:56.990,P2,28.06,28.01,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.266898852,2026/09/03 15:44:57.091,P2,28.06,28.01,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.367621431,2026/09/03 15:44:57.191,P2,28.06,28.01,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.468514669,2026/09/03 15:44:57.292,P2,28.06,28.01,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.569374334,2026/09/03 15:44:57.393,P2,28.06,28.01,23.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94417.670650447,2026/09/03 15:44:57.494,P2,27.93,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94417.771619722,2026/09/03 15:44:57.595,P2,27.93,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94417.872548594,2026/09/03 15:44:57.696,P2,27.93,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94417.973601116,2026/09/03 15:44:57.797,P2,27.93,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.074456087,2026/09/03 15:44:57.898,P2,27.93,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.175131965,2026/09/03 15:44:57.999,P2,28.04,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.275911268,2026/09/03 15:44:58.100,P2,28.04,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.376872035,2026/09/03 15:44:58.201,P2,28.04,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.477775171,2026/09/03 15:44:58.302,P2,28.04,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.578646658,2026/09/03 15:44:58.402,P2,28.04,28.02,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94418.679586933,2026/09/03 15:44:58.503,P2,28.07,28.04,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94418.780486892,2026/09/03 15:44:58.604,P2,28.07,28.04,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94418.881549413,2026/09/03 15:44:58.705,P2,28.07,28.04,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94418.982236684,2026/09/03 15:44:58.806,P2,28.07,28.04,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.083088338,2026/09/03 15:44:58.907,P2,28.07,28.04,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.184257293,2026/09/03 15:44:59.008,P2,27.88,28.01,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.285007484,2026/09/03 15:44:59.109,P2,27.88,28.01,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.385948834,2026/09/03 15:44:59.210,P2,27.88,28.01,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.48680555,2026/09/03 15:44:59.311,P2,27.88,28.01,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.58775759,2026/09/03 15:44:59.411,P2,27.88,28.01,17.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94419.688757152,2026/09/03 15:44:59.512,P2,27.96,27.94,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94419.789957189,2026/09/03 15:44:59.613,P2,27.96,27.94,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94419.890837846,2026/09/03 15:44:59.714,P2,27.96,27.94,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94419.991905925,2026/09/03 15:44:59.815,P2,27.96,27.94,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.092713236,2026/09/03 15:44:59.916,P2,27.96,27.94,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.193973199,2026/09/03 15:45:00.017,P2,28.0,27.93,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.294641108,2026/09/03 15:45:00.118,P2,28.0,27.93,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.395430566,2026/09/03 15:45:00.219,P2,28.0,27.93,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.496277783,2026/09/03 15:45:00.320,P2,28.0,27.93,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.597177947,2026/09/03 15:45:00.421,P2,28.0,27.93,22.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94420.697978102,2026/09/03 15:45:00.522,P2,27.88,27.97,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94420.79899939,2026/09/03 15:45:00.623,P2,27.88,27.97,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94420.899756592,2026/09/03 15:45:00.724,P2,27.88,27.97,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.000600114,2026/09/03 15:45:00.824,P2,27.88,27.97,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.10164469,2026/09/03 15:45:00.925,P2,27.88,27.97,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.202295037,2026/09/03 15:45:01.026,P2,27.92,27.96,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.303181807,2026/09/03 15:45:01.127,P2,27.92,27.96,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.403956654,2026/09/03 15:45:01.228,P2,27.92,27.96,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.504582235,2026/09/03 15:45:01.328,P2,27.92,27.96,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.605604866,2026/09/03 15:45:01.429,P2,27.92,27.96,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94421.706219096,2026/09/03 15:45:01.530,P2,27.83,27.92,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94421.807252681,2026/09/03 15:45:01.631,P2,27.83,27.92,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94421.908041283,2026/09/03 15:45:01.732,P2,27.83,27.92,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.009075499,2026/09/03 15:45:01.833,P2,27.83,27.92,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.109926549,2026/09/03 15:45:01.934,P2,27.83,27.92,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.210942595,2026/09/03 15:45:02.035,P2,28.18,27.96,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.311590155,2026/09/03 15:45:02.135,P2,28.18,27.96,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.412635133,2026/09/03 15:45:02.236,P2,28.18,27.96,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.513430166,2026/09/03 15:45:02.337,P2,28.18,27.96,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.614220432,2026/09/03 15:45:02.438,P2,28.18,27.96,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94422.715239064,2026/09/03 15:45:02.539,P2,27.92,28.0,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94422.816125145,2026/09/03 15:45:02.640,P2,27.92,28.0,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94422.916825177,2026/09/03 15:45:02.741,P2,27.92,28.0,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.017683308,2026/09/03 15:45:02.841,P2,27.92,28.0,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.11850547,2026/09/03 15:45:02.942,P2,27.92,28.0,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.219505597,2026/09/03 15:45:03.043,P2,28.0,28.01,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.320058609,2026/09/03 15:45:03.144,P2,28.0,28.01,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.420980404,2026/09/03 15:45:03.245,P2,28.0,28.01,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.521784617,2026/09/03 15:45:03.345,P2,28.0,28.01,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.622335662,2026/09/03 15:45:03.446,P2,28.0,28.01,13.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94423.723186546,2026/09/03 15:45:03.547,P2,27.85,27.95,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94423.823934205,2026/09/03 15:45:03.648,P2,27.85,27.95,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94423.924817469,2026/09/03 15:45:03.749,P2,27.85,27.95,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.025645148,2026/09/03 15:45:03.849,P2,27.85,27.95,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.126430083,2026/09/03 15:45:03.950,P2,27.85,27.95,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.227654001,2026/09/03 15:45:04.051,P2,28.04,27.94,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.328605957,2026/09/03 15:45:04.152,P2,28.04,27.94,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.429566064,2026/09/03 15:45:04.253,P2,28.04,27.94,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.530325601,2026/09/03 15:45:04.354,P2,28.04,27.94,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.631153259,2026/09/03 15:45:04.455,P2,28.04,27.94,19.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94424.732193373,2026/09/03 15:45:04.556,P2,27.94,27.95,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94424.832820911,2026/09/03 15:45:04.657,P2,27.94,27.95,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94424.9336895,2026/09/03 15:45:04.757,P2,27.94,27.95,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.034410942,2026/09/03 15:45:04.858,P2,27.94,27.95,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.135504949,2026/09/03 15:45:04.959,P2,27.94,27.95,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.236458484,2026/09/03 15:45:05.060,P2,27.91,27.94,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.337180305,2026/09/03 15:45:05.161,P2,27.91,27.94,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.437875386,2026/09/03 15:45:05.262,P2,27.91,27.94,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.538627839,2026/09/03 15:45:05.362,P2,27.91,27.94,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.639474813,2026/09/03 15:45:05.463,P2,27.91,27.94,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94425.740431274,2026/09/03 15:45:05.564,P2,27.96,27.91,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94425.841214822,2026/09/03 15:45:05.665,P2,27.96,27.91,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94425.942114513,2026/09/03 15:45:05.766,P2,27.96,27.91,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.042826898,2026/09/03 15:45:05.867,P2,27.96,27.91,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.143629943,2026/09/03 15:45:05.967,P2,27.96,27.91,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.244490791,2026/09/03 15:45:06.068,P2,27.94,27.94,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.34525666,2026/09/03 15:45:06.169,P2,27.94,27.94,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.446264704,2026/09/03 15:45:06.270,P2,27.94,27.94,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.546976714,2026/09/03 15:45:06.371,P2,27.94,27.94,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.647973236,2026/09/03 15:45:06.472,P2,27.94,27.94,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94426.748924836,2026/09/03 15:45:06.573,P2,28.02,27.98,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94426.849856908,2026/09/03 15:45:06.674,P2,28.02,27.98,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94426.950631118,2026/09/03 15:45:06.775,P2,28.02,27.98,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.051645545,2026/09/03 15:45:06.875,P2,28.02,27.98,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.152345884,2026/09/03 15:45:06.976,P2,28.02,27.98,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.253163165,2026/09/03 15:45:07.077,P2,27.82,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.354010813,2026/09/03 15:45:07.178,P2,27.82,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.454822507,2026/09/03 15:45:07.279,P2,27.82,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.555639399,2026/09/03 15:45:07.379,P2,27.82,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.656419905,2026/09/03 15:45:07.480,P2,27.82,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94427.75720266,2026/09/03 15:45:07.581,P2,27.99,27.9,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94427.857922772,2026/09/03 15:45:07.682,P2,27.99,27.9,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94427.958731147,2026/09/03 15:45:07.783,P2,27.99,27.9,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.059561813,2026/09/03 15:45:07.883,P2,27.99,27.9,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.160470621,2026/09/03 15:45:07.984,P2,27.92,27.93,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.261110034,2026/09/03 15:45:08.085,P2,27.92,27.93,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.361953825,2026/09/03 15:45:08.186,P2,27.92,27.93,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.462876969,2026/09/03 15:45:08.287,P2,27.92,27.93,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.563706086,2026/09/03 15:45:08.387,P2,27.92,27.93,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94428.664481671,2026/09/03 15:45:08.488,P2,27.9,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94428.765358125,2026/09/03 15:45:08.589,P2,27.9,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94428.866401794,2026/09/03 15:45:08.690,P2,27.9,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94428.96723027,2026/09/03 15:45:08.791,P2,27.9,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.068290888,2026/09/03 15:45:08.892,P2,27.9,27.93,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.169177491,2026/09/03 15:45:08.993,P2,27.83,27.87,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.270182842,2026/09/03 15:45:09.094,P2,27.83,27.87,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.371098748,2026/09/03 15:45:09.195,P2,27.83,27.87,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.471914743,2026/09/03 15:45:09.296,P2,27.83,27.87,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.572747183,2026/09/03 15:45:09.397,P2,27.83,27.87,22.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.673677526,2026/09/03 15:45:09.497,P2,27.95,27.88,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.774788472,2026/09/03 15:45:09.598,P2,27.95,27.88,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.875522013,2026/09/03 15:45:09.699,P2,27.95,27.88,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94429.976424101,2026/09/03 15:45:09.800,P2,27.95,27.88,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.077222298,2026/09/03 15:45:09.901,P2,27.95,27.88,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.178302834,2026/09/03 15:45:10.002,P2,28.02,27.9,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.279046809,2026/09/03 15:45:10.103,P2,28.02,27.9,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.379945655,2026/09/03 15:45:10.204,P2,28.02,27.9,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.480659259,2026/09/03 15:45:10.305,P2,28.02,27.9,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.581480335,2026/09/03 15:45:10.405,P2,28.02,27.9,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94430.682440317,2026/09/03 15:45:10.506,P2,27.84,27.89,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94430.783384158,2026/09/03 15:45:10.607,P2,27.84,27.89,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94430.884340574,2026/09/03 15:45:10.708,P2,27.84,27.89,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94430.98545915,2026/09/03 15:45:10.809,P2,27.84,27.89,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.086364018,2026/09/03 15:45:10.910,P2,27.84,27.89,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.187207826,2026/09/03 15:45:11.011,P2,27.89,27.87,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.288190585,2026/09/03 15:45:11.112,P2,27.89,27.87,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.389174229,2026/09/03 15:45:11.213,P2,27.89,27.87,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.490249254,2026/09/03 15:45:11.314,P2,27.89,27.87,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.590899384,2026/09/03 15:45:11.415,P2,27.89,27.87,21.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94431.691742372,2026/09/03 15:45:11.515,P2,28.15,27.92,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94431.792702757,2026/09/03 15:45:11.616,P2,28.15,27.92,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94431.893287152,2026/09/03 15:45:11.717,P2,28.15,27.92,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94431.994177653,2026/09/03 15:45:11.818,P2,28.15,27.92,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.094827261,2026/09/03 15:45:11.919,P2,28.15,27.92,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.195834036,2026/09/03 15:45:12.019,P2,27.94,27.98,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.296717851,2026/09/03 15:45:12.120,P2,27.94,27.98,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.397563116,2026/09/03 15:45:12.221,P2,27.94,27.98,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.498197866,2026/09/03 15:45:12.322,P2,27.94,27.98,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.598819632,2026/09/03 15:45:12.423,P2,27.94,27.98,24.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94432.699604404,2026/09/03 15:45:12.523,P2,27.96,27.99,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94432.800412244,2026/09/03 15:45:12.624,P2,27.96,27.99,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94432.90119864,2026/09/03 15:45:12.725,P2,27.96,27.99,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.002019207,2026/09/03 15:45:12.826,P2,27.96,27.99,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.102916522,2026/09/03 15:45:12.927,P2,27.96,27.99,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.204084991,2026/09/03 15:45:13.028,P2,27.97,27.94,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.304879099,2026/09/03 15:45:13.129,P2,27.97,27.94,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.405840706,2026/09/03 15:45:13.230,P2,27.97,27.94,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.506714917,2026/09/03 15:45:13.330,P2,27.97,27.94,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.607506054,2026/09/03 15:45:13.431,P2,27.97,27.94,20.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.708505888,2026/09/03 15:45:13.532,P2,27.71,27.89,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.809491028,2026/09/03 15:45:13.633,P2,27.71,27.89,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94433.910168306,2026/09/03 15:45:13.734,P2,27.71,27.89,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.01089191,2026/09/03 15:45:13.835,P2,27.71,27.89,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.111875128,2026/09/03 15:45:13.936,P2,27.71,27.89,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.212732429,2026/09/03 15:45:14.036,P2,27.82,27.87,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.313779668,2026/09/03 15:45:14.137,P2,27.82,27.87,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.414527337,2026/09/03 15:45:14.238,P2,27.82,27.87,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.515384322,2026/09/03 15:45:14.339,P2,27.82,27.87,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.616495549,2026/09/03 15:45:14.440,P2,27.82,27.87,10.0,0.0,742.0,1755.0,6801.0,51.0,31.0
94434.717165252,2026/09/03 15:45:14.541,P2,27.98,27.89,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
94434.818155533,2026/09/03 15:45:14.642,P2,27.98,27.89,21.0,1.0,742.0,1755.0,6801.0,51.0,31.0
